run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events,dup_target_ticks,dup_target_events
random_s3,random,2,119.1,88.692,7,3.527,19.276,19.326,23.492,0.973,118.33,0,0,0.724,0,0,7,0.093,0,0,0
