task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.3600776195526123,2.455,20.355,17.995,
3,empty,storage_empty_slot_2,carding_waiting_2,2,2.361107587814331,2.451,28.45,26.088,
2,empty,storage_empty_slot_1,carding_waiting_1,3,4.360203504562378,4.46,28.559,24.199,
4,empty,storage_empty_slot_3,carding_waiting_3,1,2.3613531589508057,2.458,29.856,27.495,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.360299348831177,20.456,32.955,12.594,
6,green,carding_finished_0,drawing_waiting_0,4,26.45854377746582,26.473,41.074,14.615,
8,empty,storage_empty_slot_1,carding_waiting_1,3,28.65900444984436,28.76,41.259,12.6,
9,empty,storage_empty_slot_3,carding_waiting_3,2,29.8592050075531,29.95,44.25,14.391,
10,empty,storage_empty_slot_0,carding_waiting_0,0,32.95932912826538,33.056,45.955,12.995,
11,green,carding_finished_2,drawing_waiting_1,1,34.55977511405945,34.657,51.756,17.197,
12,green,carding_finished_0,drawing_waiting_0,4,41.15979552268982,41.174,53.074,11.914,
13,empty,storage_empty_slot_1,carding_waiting_1,3,42.36163401603699,42.46,55.159,12.797,
7,empty,storage_empty_slot_2,carding_waiting_2,5,28.45933437347412,28.466,58.266,29.807,
15,empty,storage_empty_slot_0,carding_waiting_0,0,45.959251165390015,46.055,59.054,13.095,
16,yellow,drawing_finished_0,roving_waiting_0,7,48.659971952438354,48.759,61.357,12.697,
21,yellow,drawing_finished_0,roving_waiting_0,7,61.35913324356079,61.458,70.659,9.299,
17,green,carding_finished_0,drawing_waiting_0,1,53.16030406951904,53.257,71.556,18.396,
18,empty,storage_empty_slot_1,carding_waiting_2,3,58.35965871810913,58.46,73.859,15.499,
19,empty,storage_empty_slot_0,carding_waiting_0,5,59.05821204185486,59.066,76.666,17.608,
20,yellow,drawing_finished_1,roving_waiting_1,4,59.25960659980774,59.275,76.974,17.714,
22,green,carding_finished_2,drawing_waiting_1,2,64.45889735221863,64.55,81.549,17.09,
24,green,carding_finished_0,drawing_waiting_0,1,71.55920624732971,71.657,84.056,12.497,
14,empty,storage_empty_slot_3,carding_waiting_3,6,44.25901961326599,44.346,84.746,40.487,
28,green,carding_finished_2,drawing_waiting_1,2,81.55925559997559,81.65,93.649,12.09,
27,yellow,drawing_finished_0,roving_waiting_0,4,79.0595338344574,79.074,94.174,15.114,
26,empty,storage_empty_slot_0,carding_waiting_0,3,76.7588996887207,76.76,94.959,18.2,
23,red,roving_finished_0,storage_red_slot_0,0,70.3594982624054,70.456,101.054,30.695,
29,green,carding_finished_0,drawing_waiting_0,5,84.05917119979858,84.067,102.565,18.506,
25,empty,storage_empty_slot_1,carding_waiting_2,7,73.95882391929626,74.059,103.957,29.999,
32,empty,storage_empty_slot_0,carding_waiting_0,3,95.05876159667969,95.059,108.159,13.1,
30,red,roving_finished_1,storage_red_slot_1,1,86.06034016609192,86.156,109.156,23.096,
31,yellow,drawing_finished_1,roving_waiting_1,6,89.15979266166687,89.247,112.745,23.585,
35,green,carding_finished_0,drawing_waiting_0,5,102.65847587585449,102.666,114.666,12.008,
34,yellow,drawing_finished_0,roving_waiting_0,0,102.35974526405334,102.455,117.255,14.895,
33,red,roving_finished_0,storage_red_slot_0,4,101.05895233154297,101.075,117.474,16.415,
