task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.146554708480835,2.147,20.119,17.972,
3,empty,storage_empty_slot_2,carding_waiting_2,1,2.1470155715942383,2.148,25.661,23.514,
2,empty,storage_empty_slot_1,carding_waiting_1,3,4.015840768814087,4.024,27.724,23.708,
4,empty,storage_empty_slot_3,carding_waiting_3,2,2.147167205810547,2.147,30.626,28.478,
8,empty,storage_empty_slot_1,carding_waiting_1,1,27.816362619400024,27.861,42.16,14.344,
7,green,carding_finished_0,drawing_waiting_0,5,26.316555738449097,26.331,42.431,16.115,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.215561866760254,20.266,44.865,24.65,
6,empty,storage_empty_slot_2,carding_waiting_2,0,25.715869903564453,25.72,44.92,19.204,
9,empty,storage_empty_slot_3,carding_waiting_3,3,30.71537137031555,30.724,48.924,18.208,
10,green,carding_finished_2,drawing_waiting_1,2,31.816057920455933,31.827,49.125,17.309,
12,green,carding_finished_1,drawing_waiting_0,5,42.51646184921265,42.531,53.531,11.014,
11,empty,storage_empty_slot_1,carding_waiting_1,1,42.21586990356445,42.262,54.96,12.744,
16,yellow,drawing_finished_0,roving_waiting_0,7,50.11651372909546,50.137,62.836,12.719,
17,green,carding_finished_2,drawing_waiting_1,2,51.0162672996521,51.025,63.026,12.01,
14,empty,storage_empty_slot_2,carding_waiting_2,4,45.01547884941101,45.065,63.165,18.149,
15,empty,storage_empty_slot_3,carding_waiting_3,0,49.01591968536377,49.021,63.22,14.204,
19,empty,storage_empty_slot_1,carding_waiting_1,1,55.01570677757263,55.061,67.66,12.645,
21,yellow,drawing_finished_0,roving_waiting_0,7,62.915923833847046,62.937,72.035,9.119,
13,empty,storage_empty_slot_0,carding_waiting_0,6,44.91550970077515,44.93,73.63,28.714,
20,yellow,drawing_finished_1,roving_waiting_1,5,56.71624040603638,56.731,75.031,18.314,
18,green,carding_finished_1,drawing_waiting_0,3,53.616995096206665,53.624,75.425,21.808,
22,empty,storage_empty_slot_2,carding_waiting_2,4,63.215404987335205,63.266,75.865,12.65,
23,green,carding_finished_2,drawing_waiting_1,2,69.21616768836975,69.226,81.425,12.208,
25,empty,storage_empty_slot_0,carding_waiting_0,6,73.71595621109009,73.73,86.23,12.514,
28,green,carding_finished_1,drawing_waiting_0,3,75.51640605926514,75.524,87.823,12.307,
26,yellow,drawing_finished_1,roving_waiting_0,5,75.11639261245728,75.131,90.731,15.614,
27,empty,storage_empty_slot_1,carding_waiting_1,0,75.51575469970703,75.52,93.42,17.904,
30,green,carding_finished_2,drawing_waiting_1,2,82.01617693901062,82.027,94.026,12.01,
33,green,carding_finished_1,drawing_waiting_0,3,87.91728067398071,87.925,99.824,11.907,
24,red,roving_finished_0,storage_red_slot_0,1,71.91749620437622,71.96,102.96,31.043,
29,empty,storage_empty_slot_2,carding_waiting_2,7,75.91635966300964,75.937,105.036,29.12,
34,empty,storage_empty_slot_0,carding_waiting_1,0,93.51622366905212,93.52,109.12,15.604,
36,red,roving_finished_0,storage_red_slot_0,1,103.01624131202698,103.061,113.76,10.744,
31,yellow,drawing_finished_0,roving_waiting_1,4,83.01650047302246,83.066,113.965,30.949,
35,green,carding_finished_1,drawing_waiting_1,3,99.91580104827881,99.925,116.524,16.608,
32,red,roving_finished_1,storage_red_slot_1,6,86.01614928245544,86.33,117.83,31.814,
