task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
3,empty,storage_empty_slot_2,carding_waiting_2,0,0.03270435333251953,0.305,17.104,17.071,
1,empty,storage_empty_slot_0,carding_waiting_0,1,0.03191256523132324,0.463,18.362,18.33,
2,empty,storage_empty_slot_1,carding_waiting_1,6,0.03234505653381348,0.365,19.664,19.632,
4,empty,storage_empty_slot_3,carding_waiting_3,2,1.9163599014282227,1.934,24.834,22.917,
6,empty,storage_empty_slot_0,carding_waiting_0,1,18.41628909111023,18.462,29.362,10.946,
7,empty,storage_empty_slot_1,carding_waiting_1,6,19.71607494354248,19.764,31.165,11.449,
5,empty,storage_empty_slot_2,carding_waiting_2,3,17.115983247756958,17.165,36.465,19.349,
8,green,carding_finished_2,drawing1_waiting_0,0,23.116710662841797,23.204,36.804,13.687,
11,empty,storage_empty_slot_0,carding_waiting_0,1,29.416260480880737,29.463,40.462,11.046,
10,empty,storage_empty_slot_3,carding_waiting_3,2,24.916292428970337,24.934,45.733,20.817,
9,green,carding_finished_0,drawing1_waiting_1,4,24.516027212142944,24.547,46.647,22.131,
12,empty,storage_empty_slot_1,carding_waiting_1,5,31.215972185134888,31.247,50.346,19.13,
13,empty,storage_empty_slot_2,carding_waiting_2,6,36.516074657440186,36.564,50.364,13.848,
15,yellow,drawing1_finished_0,drawing2_waiting_0,0,44.31632852554321,44.405,55.904,11.588,
14,green,carding_finished_2,drawing1_waiting_0,3,42.51632809638977,42.565,56.265,13.748,
16,empty,storage_empty_slot_0,carding_waiting_3,1,45.81607389450073,45.862,64.362,18.546,
19,empty,storage_empty_slot_1,carding_waiting_2,5,50.41618537902832,50.446,65.046,14.63,
20,yellow,drawing1_finished_1,drawing2_waiting_1,7,54.21620488166809,54.291,65.29,11.074,
17,empty,storage_empty_slot_3,carding_waiting_0,2,46.7163200378418,46.734,66.133,19.417,
18,green,carding_finished_0,drawing1_waiting_1,4,46.71654534339905,46.747,67.247,20.53,
21,green,carding_finished_2,drawing1_waiting_0,6,56.416428327560425,56.465,70.664,14.248,
22,yellow,drawing1_finished_0,drawing2_waiting_0,0,63.916569232940674,64.005,74.404,10.487,
25,empty,storage_empty_slot_1,carding_waiting_0,2,67.31618142127991,67.333,79.933,12.617,
24,empty,storage_empty_slot_0,carding_waiting_2,5,65.11606168746948,65.346,85.246,20.13,
28,red,drawing2_finished_1,storage_red_slot_1,7,74.31636047363281,74.391,86.69,12.374,
23,red,drawing2_finished_0,storage_red_slot_0,3,65.01611137390137,65.065,87.065,22.049,
29,yellow,drawing1_finished_1,drawing2_waiting_0,0,74.91639471054077,75.005,91.904,16.988,
30,yellow,drawing1_finished_0,drawing2_waiting_1,6,78.31623816490173,78.364,93.465,15.148,
