task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,3,0.27442407608032227,0.303,25.203,24.928,
4,empty,storage_empty_slot_3,carding_waiting_3,1,0.2759261131286621,0.409,28.209,27.934,
2,empty,storage_empty_slot_1,carding_waiting_1,7,0.27496981620788574,0.313,30.913,30.638,
3,empty,storage_empty_slot_2,carding_waiting_2,6,0.27547454833984375,0.364,30.964,30.688,
8,empty,storage_empty_slot_2,carding_waiting_2,1,30.974947929382324,31.013,47.91,16.935,
9,green,carding_finished_0,drawing_waiting_0,7,31.376468896865845,31.414,48.813,17.437,
6,empty,storage_empty_slot_3,carding_waiting_3,3,28.275103092193604,28.304,50.903,22.628,
5,empty,storage_empty_slot_0,carding_waiting_0,4,25.27493715286255,25.279,51.279,26.004,
7,empty,storage_empty_slot_1,carding_waiting_1,0,30.974371433258057,31.009,51.709,20.734,
10,green,carding_finished_3,drawing_waiting_1,5,34.27670407295227,34.322,57.319,23.042,
12,green,carding_finished_1,drawing_waiting_0,7,48.875728368759155,48.914,60.013,11.137,
13,empty,storage_empty_slot_3,carding_waiting_3,3,50.975438833236694,51.003,63.503,12.527,
14,empty,storage_empty_slot_0,carding_waiting_0,4,51.374836921691895,51.379,64.178,12.803,
15,empty,storage_empty_slot_1,carding_waiting_1,0,51.7748544216156,51.809,64.708,12.933,
17,green,carding_finished_3,drawing_waiting_1,5,57.37522768974304,57.42,69.519,12.144,
16,yellow,drawing_finished_0,roving_waiting_0,2,56.477129220962524,56.564,72.062,15.585,
19,empty,storage_empty_slot_3,carding_waiting_3,3,63.57494044303894,63.604,76.102,12.527,
20,empty,storage_empty_slot_0,carding_waiting_0,4,64.27460145950317,64.279,77.178,12.904,
21,empty,storage_empty_slot_1,carding_waiting_1,0,64.77449822425842,64.809,77.308,12.534,
18,green,carding_finished_2,drawing_waiting_0,7,60.075321435928345,60.114,78.413,18.338,
24,yellow,drawing_finished_0,roving_waiting_0,2,72.07527041435242,72.162,81.364,9.288,
23,green,carding_finished_3,drawing_waiting_1,5,69.67531371116638,69.719,81.72,12.044,
25,empty,storage_empty_slot_3,carding_waiting_3,3,76.17547559738159,76.203,88.804,12.628,
26,green,carding_finished_2,drawing_waiting_0,4,78.47551369667053,78.478,102.678,24.202,
28,yellow,drawing_finished_0,roving_waiting_0,7,86.07594323158264,86.114,104.913,18.837,
27,red,roving_finished_0,storage_red_slot_0,0,81.07566690444946,81.109,111.408,30.333,
29,empty,storage_empty_slot_0,carding_waiting_3,3,88.87496304512024,88.904,118.903,30.028,
