task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.5797245502471924,1.607,19.707,18.127,
2,empty,storage_empty_slot_1,carding_waiting_1,1,1.5804243087768555,1.586,23.987,22.406,
3,empty,storage_empty_slot_2,carding_waiting_2,2,3.579104423522949,3.658,28.656,25.077,
4,empty,storage_empty_slot_3,carding_waiting_3,3,3.5793344974517822,3.655,31.955,28.376,
5,empty,storage_empty_slot_0,carding_waiting_0,0,19.779151439666748,19.808,32.208,12.429,
8,empty,storage_empty_slot_2,carding_waiting_2,2,28.679195165634155,28.756,41.656,12.977,
7,green,carding_finished_0,drawing_waiting_0,5,25.879629850387573,25.967,43.367,17.488,
6,empty,storage_empty_slot_1,carding_waiting_1,4,24.080114603042603,24.081,48.98,24.9,
9,green,carding_finished_1,drawing_waiting_1,1,30.18022584915161,30.188,50.087,19.907,
11,empty,storage_empty_slot_0,carding_waiting_0,3,32.27950358390808,32.356,53.956,21.676,
12,empty,storage_empty_slot_2,carding_waiting_2,2,41.679755449295044,41.757,54.757,13.077,
14,empty,storage_empty_slot_1,carding_waiting_1,4,49.07880902290344,49.08,61.68,12.601,
13,green,carding_finished_0,drawing_waiting_0,0,43.38174867630005,43.409,61.707,18.326,
15,yellow,drawing_finished_0,roving_waiting_0,7,50.979772329330444,51.037,63.537,12.558,
10,empty,storage_empty_slot_3,carding_waiting_3,6,31.98089289665222,31.999,66.498,34.517,
17,green,carding_finished_1,drawing_waiting_1,1,55.180683851242065,55.189,73.787,18.606,
20,green,carding_finished_0,drawing_waiting_0,0,61.78041625022888,61.808,74.207,12.426,
19,empty,storage_empty_slot_1,carding_waiting_1,4,61.77945590019226,61.781,74.479,12.7,
16,empty,storage_empty_slot_0,carding_waiting_0,5,53.97932720184326,54.068,76.767,22.788,
22,yellow,drawing_finished_0,roving_waiting_0,7,69.37906408309937,69.437,78.537,9.158,
18,yellow,drawing_finished_1,roving_waiting_1,2,57.681052446365356,57.757,82.156,24.475,
21,empty,storage_empty_slot_2,carding_waiting_3,6,66.57901430130005,66.598,82.298,15.719,
25,empty,storage_empty_slot_1,carding_waiting_1,4,74.57907223701477,74.58,87.18,12.601,
28,yellow,drawing_finished_1,roving_waiting_1,2,82.18027377128601,82.257,91.256,9.076,
27,yellow,drawing_finished_0,roving_waiting_0,7,81.77964878082275,81.837,91.738,9.958,
24,green,carding_finished_1,drawing_waiting_1,1,73.88186883926392,73.988,92.287,18.405,
26,empty,storage_empty_slot_0,carding_waiting_0,0,76.77869939804077,76.808,97.408,20.629,
29,green,carding_finished_0,drawing_waiting_0,5,82.77964401245117,82.867,101.867,19.087,
23,red,roving_finished_0,storage_red_slot_0,3,72.58041572570801,72.655,103.655,31.075,
31,empty,storage_empty_slot_1,carding_waiting_1,4,92.37940192222595,92.381,104.98,12.601,
30,red,roving_finished_1,storage_red_slot_1,2,91.27994441986084,91.357,107.456,16.177,
32,green,carding_finished_1,drawing_waiting_1,1,92.37995839118958,92.387,110.887,18.507,
34,yellow,drawing_finished_1,roving_waiting_1,7,99.87993454933167,99.936,115.537,15.657,
35,green,carding_finished_0,drawing_waiting_0,5,103.57995843887329,103.667,115.866,12.287,
36,red,roving_finished_0,storage_red_slot_0,3,103.68015623092651,103.756,116.355,12.675,
33,empty,storage_empty_slot_0,carding_waiting_0,6,97.4798789024353,97.498,118.898,21.418,
