task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,4.770474195480347,4.779,28.228,23.457,
3,empty,storage_empty_slot_2,carding_waiting_2,2,4.771074295043945,4.782,33.825,29.054,
5,empty,storage_empty_slot_0,carding_waiting_0,0,28.269798040390015,28.328,41.128,12.858,
7,green,carding_finished_0,drawing_waiting_0,3,34.36985659599304,34.419,53.219,18.849,
9,empty,storage_empty_slot_0,carding_waiting_0,0,41.169941425323486,41.328,54.328,13.158,
8,green,carding_finished_2,drawing_waiting_1,2,39.970102310180664,40.025,58.225,18.255,
6,empty,storage_empty_slot_2,carding_waiting_2,1,33.86985921859741,33.912,61.511,27.642,
12,green,carding_finished_0,drawing_waiting_0,3,53.271077394485474,53.419,67.019,13.748,
13,empty,storage_empty_slot_0,carding_waiting_0,0,54.36972451210022,54.528,67.328,12.958,
15,empty,storage_empty_slot_2,carding_waiting_2,1,61.569926261901855,61.612,74.312,12.742,
18,empty,storage_empty_slot_0,carding_waiting_0,0,67.36977338790894,67.428,80.228,12.858,
11,empty,storage_empty_slot_3,carding_waiting_3,2,56.770348072052,58.425,80.525,23.755,
17,green,carding_finished_0,drawing_waiting_0,3,67.07023000717163,67.219,80.919,13.849,
20,empty,storage_empty_slot_2,carding_waiting_2,1,74.36958479881287,74.412,86.912,12.542,
19,green,carding_finished_2,drawing_waiting_1,2,78.771066904068,80.626,99.225,20.454,
14,yellow,drawing_finished_0,roving_waiting_0,3,80.77056336402893,81.019,102.119,21.348,
23,empty,storage_empty_slot_1,carding_waiting_1,0,91.17056202888489,91.328,103.728,12.557,
25,green,carding_finished_2,drawing_waiting_1,2,99.26997232437134,99.426,112.925,13.655,
