task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.0035340785980225,2.025,20.126,18.123,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.003845453262329,2.024,24.325,22.322,
3,empty,storage_empty_slot_2,carding_waiting_2,2,4.006330728530884,4.04,28.538,24.532,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.20417594909668,20.227,33.026,12.822,
6,empty,storage_empty_slot_1,carding_waiting_1,1,24.40347981452942,24.427,37.026,12.622,
8,empty,storage_empty_slot_2,carding_waiting_2,2,28.603881359100342,28.639,41.438,12.835,
10,empty,storage_empty_slot_0,carding_waiting_0,0,33.105128049850464,33.227,46.026,12.921,
11,empty,storage_empty_slot_1,carding_waiting_1,1,37.10546803474426,37.226,49.725,12.619,
12,empty,storage_empty_slot_2,carding_waiting_2,2,41.50543737411499,41.639,54.338,12.832,
7,green,carding_finished_0,drawing_waiting_0,0,46.00702953338623,46.228,64.726,18.719,
4,empty,storage_empty_slot_3,carding_waiting_3,1,48.0057315826416,49.827,68.725,20.72,
9,green,carding_finished_1,drawing_waiting_1,2,54.00486373901367,54.44,74.339,20.334,
14,green,carding_finished_0,drawing_waiting_0,0,64.80599904060364,64.827,77.126,12.32,
19,green,carding_finished_0,drawing_waiting_0,0,77.20583248138428,77.227,89.326,12.121,
15,empty,storage_empty_slot_1,carding_waiting_3,1,68.80540466308594,68.827,90.926,22.12,
18,green,carding_finished_1,drawing_waiting_1,2,74.40471410751343,74.44,92.838,18.433,
16,yellow,drawing_finished_0,roving_waiting_0,0,88.00638270378113,89.427,104.726,16.72,
17,empty,storage_empty_slot_2,carding_waiting_1,1,90.00879216194153,91.027,108.226,18.217,
20,yellow,drawing_finished_1,roving_waiting_1,2,92.00662803649902,93.039,108.638,16.631,
23,yellow,drawing_finished_0,roving_waiting_0,0,104.80450439453125,104.825,114.425,9.62,
25,yellow,drawing_finished_1,roving_waiting_1,2,108.70581889152527,108.84,118.639,9.933,
