task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.6744105815887451,1.763,19.763,18.089,
2,empty,storage_empty_slot_1,carding_waiting_1,1,1.6749694347381592,1.692,23.788,22.113,
3,empty,storage_empty_slot_2,carding_waiting_2,2,3.6743109226226807,3.766,28.266,24.592,
4,empty,storage_empty_slot_3,carding_waiting_3,3,1.6757111549377441,1.688,29.886,28.21,
5,empty,storage_empty_slot_0,carding_waiting_0,0,19.774030685424805,19.864,32.863,13.089,
8,empty,storage_empty_slot_2,carding_waiting_2,2,28.34535312652588,28.367,40.967,12.621,
7,green,carding_finished_0,drawing_waiting_0,5,25.774713277816772,25.817,42.516,16.742,
10,empty,storage_empty_slot_3,carding_waiting_3,3,29.974236726760864,29.986,42.586,12.612,
9,green,carding_finished_1,drawing_waiting_1,1,29.874455213546753,29.889,49.787,19.913,
6,empty,storage_empty_slot_1,carding_waiting_1,4,23.87379264831543,23.946,50.045,26.171,
13,green,carding_finished_0,drawing_waiting_0,5,42.575855016708374,42.618,54.817,12.241,
14,empty,storage_empty_slot_3,carding_waiting_3,2,42.674012422561646,42.766,57.266,14.592,
12,empty,storage_empty_slot_2,carding_waiting_2,0,40.97380995750427,41.064,59.662,18.688,
11,empty,storage_empty_slot_0,carding_waiting_0,6,32.8740029335022,32.916,60.415,27.541,
16,empty,storage_empty_slot_1,carding_waiting_1,4,50.073426485061646,50.146,62.446,12.372,
17,yellow,drawing_finished_0,roving_waiting_0,7,50.17445468902588,50.219,62.818,12.644,
15,green,carding_finished_2,drawing_waiting_1,3,49.874616861343384,49.887,67.185,17.31,
18,green,carding_finished_1,drawing_waiting_0,5,56.0745792388916,56.118,67.316,11.242,
22,yellow,drawing_finished_0,roving_waiting_0,7,62.874807834625244,62.92,72.018,9.143,
20,empty,storage_empty_slot_0,carding_waiting_0,6,60.47428774833679,60.516,73.215,12.74,
19,yellow,drawing_finished_1,roving_waiting_1,1,57.37460780143738,57.387,73.386,16.012,
21,empty,storage_empty_slot_1,carding_waiting_1,4,62.47391128540039,62.546,75.245,12.771,
25,green,carding_finished_0,drawing_waiting_0,5,67.37365746498108,67.417,78.417,11.043,
24,green,carding_finished_2,drawing_waiting_1,3,67.27516770362854,67.385,79.586,12.31,
23,empty,storage_empty_slot_2,carding_waiting_2,0,67.2739794254303,67.362,79.963,12.689,
27,empty,storage_empty_slot_0,carding_waiting_0,6,73.27468752861023,73.317,86.215,12.94,
30,empty,storage_empty_slot_1,carding_waiting_1,4,75.27342200279236,75.346,88.045,12.772,
31,green,carding_finished_1,drawing_waiting_0,5,78.47505044937134,78.617,89.716,11.241,
32,green,carding_finished_2,drawing_waiting_1,3,79.67567276954651,79.787,92.185,12.51,
33,empty,storage_empty_slot_2,carding_waiting_2,0,79.97387528419495,80.063,92.562,12.588,
35,empty,storage_empty_slot_0,carding_waiting_0,6,86.27477955818176,86.317,99.215,12.94,
26,red,roving_finished_0,storage_red_slot_0,2,71.8755476474762,71.966,104.165,32.29,
37,empty,storage_empty_slot_2,carding_waiting_2,0,92.5741536617279,92.664,105.463,12.889,
36,empty,storage_empty_slot_1,carding_waiting_1,5,89.7744779586792,89.818,110.517,20.743,
