task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,0,0.13454079627990723,0.401,20.999,20.865,
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.13411736488342285,0.317,26.917,26.783,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.13482928276062012,0.348,29.249,29.114,
4,empty,storage_empty_slot_3,carding_waiting_3,3,2.034956455230713,2.072,37.171,35.137,
6,empty,storage_empty_slot_0,carding_waiting_0,0,26.934921264648438,27.0,41.599,14.664,
8,empty,storage_empty_slot_2,carding_waiting_2,1,29.33476209640503,29.349,42.048,12.714,
7,green,carding_finished_1,drawing_waiting_0,5,27.135136365890503,27.211,44.809,17.674,
5,empty,storage_empty_slot_1,carding_waiting_1,4,21.03464698791504,21.099,45.898,24.864,
10,empty,storage_empty_slot_3,carding_waiting_3,3,37.23461365699768,37.272,49.971,12.736,
12,empty,storage_empty_slot_2,carding_waiting_2,1,42.135276556015015,42.149,54.749,12.613,
9,green,carding_finished_0,drawing_waiting_1,2,33.035444021224976,33.118,56.616,23.581,
14,empty,storage_empty_slot_1,carding_waiting_1,0,45.934152603149414,46.0,60.699,14.765,
15,empty,storage_empty_slot_3,carding_waiting_3,3,50.03422570228577,50.071,62.772,12.738,
16,yellow,drawing_finished_0,roving_waiting_0,7,54.8347601890564,54.887,67.585,12.75,
11,empty,storage_empty_slot_0,carding_waiting_0,6,41.63467311859131,41.663,69.563,27.928,
18,empty,storage_empty_slot_1,carding_waiting_1,0,60.73482155799866,60.8,73.499,12.764,
21,red,roving_finished_0,storage_red_slot_0,7,76.73548889160156,76.787,93.885,17.15,
19,yellow,drawing_finished_1,roving_waiting_1,2,64.13586568832397,64.217,95.617,31.481,
