run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events
ssi_s1,ssi,8,119.3,95.3,18,9.055,20.018,17.412,31.481,0.585,250.54,0,0,0.649,0,0,0,0.056,0
