task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.11491560935974121,1.445,25.144,25.029,
2,empty,storage_empty_slot_1,carding_waiting_1,1,0.11522912979125977,1.861,27.035,26.92,
5,empty,storage_empty_slot_0,carding_waiting_0,0,25.21597409248352,25.246,38.045,12.829,
6,empty,storage_empty_slot_1,carding_waiting_1,1,27.116219997406006,27.234,40.033,12.917,
9,empty,storage_empty_slot_0,carding_waiting_0,0,38.11566400527954,38.244,51.046,12.93,
11,empty,storage_empty_slot_2,carding_waiting_2,1,45.31660175323486,45.341,55.833,10.517,
10,empty,storage_empty_slot_1,carding_waiting_1,0,50.01821208000183,51.147,65.845,15.826,
12,empty,storage_empty_slot_3,carding_waiting_3,1,54.016223430633545,55.934,70.433,16.417,
13,empty,storage_empty_slot_0,carding_waiting_2,0,66.01725172996521,66.044,85.144,19.126,
14,empty,storage_empty_slot_1,carding_waiting_3,1,70.51477694511414,70.537,92.533,22.018,
16,green,carding_finished_3,drawing_waiting_1,0,84.01827692985535,85.244,104.046,20.028,
18,empty,storage_empty_slot_1,carding_waiting_3,1,92.61495900154114,92.633,115.133,22.518,
19,green,carding_finished_3,drawing_waiting_1,0,104.11570715904236,104.15,117.55,13.434,
