task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.2164325714111328,0.218,18.018,17.801,
2,empty,storage_empty_slot_1,carding_waiting_1,4,0.21684885025024414,0.305,18.105,17.888,
3,empty,storage_empty_slot_2,carding_waiting_2,2,0.21718382835388184,0.312,18.913,18.695,
4,empty,storage_empty_slot_3,carding_waiting_3,7,0.21750378608703613,0.247,28.147,27.929,
5,empty,storage_empty_slot_0,carding_waiting_0,0,18.118441343307495,18.119,28.917,10.799,
6,empty,storage_empty_slot_1,carding_waiting_1,1,18.119832038879395,18.148,36.448,18.328,
11,empty,storage_empty_slot_0,carding_waiting_0,0,29.016355514526367,29.017,40.117,11.1,
8,green,carding_finished_0,drawing1_waiting_0,3,24.216578483581543,24.288,41.587,17.371,
9,green,carding_finished_1,drawing1_waiting_1,5,24.217055320739746,24.266,42.766,18.549,
7,empty,storage_empty_slot_2,carding_waiting_2,6,18.91647982597351,18.966,43.365,24.449,
10,empty,storage_empty_slot_3,carding_waiting_3,7,28.216357707977295,28.247,48.846,20.63,
13,empty,storage_empty_slot_0,carding_waiting_0,0,41.61618137359619,41.617,52.417,10.801,
14,green,carding_finished_0,drawing1_waiting_0,3,41.616469383239746,41.688,52.487,10.871,
15,green,carding_finished_1,drawing1_waiting_1,5,42.81687951087952,42.866,58.066,15.249,
20,empty,storage_empty_slot_0,carding_waiting_0,0,52.51650595664978,52.518,63.318,10.801,
21,green,carding_finished_0,drawing1_waiting_0,3,52.516807556152344,52.587,63.788,11.271,
17,empty,storage_empty_slot_3,carding_waiting_3,7,48.916542530059814,48.947,69.247,20.33,
22,empty,storage_empty_slot_0,carding_waiting_0,0,63.816609382629395,63.818,74.717,10.9,
23,green,carding_finished_0,drawing1_waiting_1,5,63.81685161590576,63.866,84.067,20.25,
24,empty,storage_empty_slot_0,carding_waiting_0,0,84.1173300743103,84.118,95.317,11.2,
