run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments
random_s1,random,8,99.3,95.099,20,12.08,16.261,17.586,24.449,0.678,182.79,0,0,0.282,6,0,0
