task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.11429119110107422,0.328,24.426,24.312,
5,empty,storage_empty_slot_0,carding_waiting_0,0,24.51474380493164,24.527,37.526,13.011,
7,empty,storage_empty_slot_0,carding_waiting_0,0,37.615238189697266,37.628,50.626,13.01,
8,empty,storage_empty_slot_1,carding_waiting_1,0,50.015432357788086,50.726,65.427,15.411,
9,empty,storage_empty_slot_2,carding_waiting_2,0,64.01584506034851,65.527,80.026,16.01,
15,empty,storage_empty_slot_2,carding_waiting_3,0,90.41478991508484,90.426,105.226,14.811,
