task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.035675525665283,2.046,25.446,23.41,
3,empty,storage_empty_slot_2,carding_waiting_2,1,2.0361404418945312,2.136,29.736,27.7,
5,empty,storage_empty_slot_0,carding_waiting_0,0,25.535419940948486,25.546,38.546,13.01,
6,empty,storage_empty_slot_2,carding_waiting_2,1,29.835376739501953,29.836,42.536,12.7,
9,empty,storage_empty_slot_0,carding_waiting_0,0,38.63542819023132,38.647,51.546,12.91,
10,empty,storage_empty_slot_2,carding_waiting_2,1,42.636621713638306,42.637,55.236,12.599,
11,empty,storage_empty_slot_1,carding_waiting_1,0,50.03691267967224,51.646,66.246,16.209,
12,empty,storage_empty_slot_3,carding_waiting_3,1,54.03638553619385,55.436,70.136,16.099,
13,empty,storage_empty_slot_0,carding_waiting_1,0,66.33554077148438,66.447,82.246,15.91,
16,green,carding_finished_2,drawing_waiting_1,1,81.03606534004211,81.136,95.035,13.999,
17,empty,storage_empty_slot_0,carding_waiting_1,0,82.33542561531067,82.346,98.746,16.411,
19,green,carding_finished_2,drawing_waiting_1,1,95.13570737838745,95.236,108.735,13.6,
18,empty,storage_empty_slot_2,carding_waiting_2,0,98.03617763519287,98.847,112.946,14.91,
