task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
3,empty,storage_empty_slot_2,carding_waiting_2,2,1.9025933742523193,1.914,27.314,25.412,
8,empty,storage_empty_slot_3,carding_waiting_3,1,28.102500200271606,28.194,40.594,12.491,
7,empty,storage_empty_slot_2,carding_waiting_2,0,27.402405500411987,27.427,42.126,14.724,
6,green,carding_finished_1,drawing_waiting_0,4,26.702669382095337,26.797,42.796,16.093,
9,empty,storage_empty_slot_0,carding_waiting_0,6,31.102192878723145,31.122,44.022,12.92,
5,empty,storage_empty_slot_1,carding_waiting_1,3,20.602125883102417,20.675,44.074,23.472,
10,green,carding_finished_2,drawing_waiting_1,2,33.50331950187683,33.515,50.514,17.011,
12,empty,storage_empty_slot_2,carding_waiting_2,1,42.20221948623657,42.295,56.094,13.891,
15,empty,storage_empty_slot_1,carding_waiting_1,3,44.10370969772339,44.175,56.774,12.67,
14,empty,storage_empty_slot_0,carding_waiting_0,6,44.10283303260803,44.125,56.822,12.719,
16,yellow,drawing_finished_0,roving_waiting_0,7,50.30422925949097,50.356,62.954,12.65,
13,green,carding_finished_3,drawing_waiting_0,0,42.80342435836792,42.827,67.426,24.622,
17,green,carding_finished_2,drawing_waiting_1,4,50.60296058654785,50.696,68.095,17.492,
18,empty,storage_empty_slot_2,carding_waiting_2,1,56.102033376693726,56.195,68.794,12.692,
11,empty,storage_empty_slot_3,carding_waiting_3,5,40.60203528404236,40.62,72.519,31.917,
20,yellow,drawing_finished_1,roving_waiting_1,3,58.20304536819458,58.276,82.874,24.671,
19,empty,storage_empty_slot_1,carding_waiting_1,2,56.802146196365356,56.815,83.614,26.812,
22,green,carding_finished_2,drawing_waiting_1,7,68.10347032546997,68.155,86.954,18.851,
25,empty,storage_empty_slot_2,carding_waiting_3,1,72.60203337669373,72.694,87.393,14.791,
23,empty,storage_empty_slot_0,carding_waiting_2,6,68.80274701118469,68.823,88.822,20.02,
27,yellow,drawing_finished_1,roving_waiting_1,3,82.90412425994873,82.974,92.174,9.269,
21,green,carding_finished_3,drawing_waiting_0,0,67.50325131416321,67.526,93.126,25.623,
24,red,roving_finished_0,storage_red_slot_0,4,72.00377416610718,72.095,98.695,26.691,
26,yellow,drawing_finished_0,roving_waiting_0,5,75.13768672943115,75.138,101.22,26.082,
28,green,carding_finished_2,drawing_waiting_1,2,87.00329256057739,87.017,105.614,18.611,
29,empty,storage_empty_slot_0,carding_waiting_2,6,88.90237617492676,88.924,111.523,22.62,
33,yellow,drawing_finished_1,roving_waiting_1,0,94.60308051109314,94.628,113.025,18.422,
30,red,roving_finished_1,storage_red_slot_1,7,92.00357627868652,92.054,115.354,23.35,
34,yellow,drawing_finished_0,roving_waiting_0,4,101.30307126045227,101.396,117.296,15.993,
35,green,carding_finished_2,drawing_waiting_1,2,105.70310735702515,105.715,118.214,12.511,
32,green,carding_finished_3,drawing_waiting_0,1,93.20315361022949,93.294,118.594,25.391,
