task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
5,empty,storage_empty_slot_1,carding_waiting_1,0,26.125430583953857,26.128,38.827,12.702,
6,empty,storage_empty_slot_0,carding_waiting_0,1,26.525370597839355,26.604,39.403,12.878,
9,empty,storage_empty_slot_1,carding_waiting_1,0,38.92542052268982,38.927,51.527,12.602,
10,empty,storage_empty_slot_0,carding_waiting_0,1,39.425400257110596,39.503,52.103,12.678,
11,empty,storage_empty_slot_2,carding_waiting_2,0,50.72852063179016,51.628,66.428,15.699,
7,green,carding_finished_1,drawing_waiting_0,1,50.72776246070862,52.203,70.904,20.176,
12,empty,storage_empty_slot_3,carding_waiting_3,0,64.72660756111145,66.628,81.235,16.509,
15,green,carding_finished_1,drawing_waiting_0,1,70.92619156837463,71.005,84.505,13.579,
18,empty,storage_empty_slot_2,carding_waiting_3,0,81.32539534568787,81.428,97.13,15.805,
19,green,carding_finished_1,drawing_waiting_0,1,84.52904629707336,84.604,98.014,13.485,
20,empty,storage_empty_slot_2,carding_waiting_3,0,97.23028039932251,97.231,113.632,16.401,
16,green,carding_finished_2,drawing_waiting_1,1,96.73536396026611,98.207,115.304,18.569,
