task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.056379795074463,2.132,20.131,18.075,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.057985544204712,2.06,24.157,22.099,
4,empty,storage_empty_slot_3,carding_waiting_3,2,2.0605082511901855,2.127,30.226,28.166,
3,empty,storage_empty_slot_2,carding_waiting_2,3,4.054949760437012,4.069,30.568,26.513,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.15391778945923,20.231,33.23,13.076,
7,green,carding_finished_0,drawing_waiting_0,5,26.155707120895386,26.231,42.729,16.574,
8,empty,storage_empty_slot_3,carding_waiting_3,2,30.254973649978638,30.327,43.026,12.771,
10,empty,storage_empty_slot_2,carding_waiting_2,3,30.654075384140015,30.669,43.468,12.814,
6,empty,storage_empty_slot_1,carding_waiting_1,4,24.254419326782227,24.305,49.104,24.85,
9,green,carding_finished_1,drawing_waiting_1,1,30.25601840019226,30.257,50.158,19.902,
12,green,carding_finished_0,drawing_waiting_0,5,42.75521421432495,42.83,55.13,12.374,
13,empty,storage_empty_slot_3,carding_waiting_3,2,43.05414938926697,43.127,55.826,12.772,
11,empty,storage_empty_slot_0,carding_waiting_0,6,33.25416326522827,33.338,60.837,27.583,
15,empty,storage_empty_slot_1,carding_waiting_1,4,49.15467286109924,49.205,61.904,12.749,
14,empty,storage_empty_slot_2,carding_waiting_2,0,43.55437421798706,43.631,62.131,18.577,
17,yellow,drawing_finished_0,roving_waiting_0,7,50.3547785282135,50.457,62.955,12.6,
18,green,carding_finished_1,drawing_waiting_0,5,55.25544238090515,55.33,66.729,11.474,
16,green,carding_finished_3,drawing_waiting_1,3,50.25474309921265,50.268,67.468,17.213,
22,yellow,drawing_finished_0,roving_waiting_0,7,63.05500674247742,63.155,72.255,9.2,
20,empty,storage_empty_slot_0,carding_waiting_0,6,60.85439968109131,60.938,73.637,12.783,
19,yellow,drawing_finished_1,roving_waiting_1,1,57.75501227378845,57.758,73.757,16.002,
21,empty,storage_empty_slot_1,carding_waiting_1,4,61.954270362854004,62.005,74.505,12.551,
23,green,carding_finished_0,drawing_waiting_0,5,66.85596799850464,66.93,77.93,11.074,
24,empty,storage_empty_slot_2,carding_waiting_3,0,67.55448341369629,67.632,82.031,14.477,
28,yellow,drawing_finished_0,roving_waiting_0,7,74.25568890571594,74.356,83.854,9.598,
30,yellow,drawing_finished_1,roving_waiting_1,1,75.1558346748352,75.157,84.756,9.6,
25,green,carding_finished_3,drawing_waiting_1,2,67.55545401573181,67.628,86.026,18.471,
27,empty,storage_empty_slot_0,carding_waiting_0,6,73.65452075004578,73.738,86.637,12.983,
29,empty,storage_empty_slot_1,carding_waiting_1,4,74.55416178703308,74.606,87.305,12.75,
31,green,carding_finished_0,drawing_waiting_0,5,79.7553219795227,79.831,91.83,12.075,
26,red,roving_finished_0,storage_red_slot_0,3,72.15551710128784,72.169,93.968,21.813,
35,green,carding_finished_3,drawing_waiting_1,2,86.05836081504822,86.127,98.426,12.368,
36,empty,storage_empty_slot_0,carding_waiting_0,6,86.65429496765137,86.739,99.538,12.883,
33,yellow,drawing_finished_0,roving_waiting_1,7,85.55500984191895,85.656,101.155,15.6,
37,green,carding_finished_0,drawing_waiting_0,5,92.65622472763062,92.731,104.83,12.173,
38,red,roving_finished_0,storage_red_slot_0,3,94.05614066123962,94.068,108.668,14.612,
40,green,carding_finished_3,drawing_waiting_1,2,98.45593285560608,98.528,110.326,11.87,
41,empty,storage_empty_slot_0,carding_waiting_0,6,99.55421304702759,99.738,112.638,13.084,
34,empty,storage_empty_slot_2,carding_waiting_3,1,86.05726385116577,86.059,114.856,28.799,
32,red,roving_finished_1,storage_red_slot_1,0,82.95628833770752,83.031,115.83,32.874,
42,green,carding_finished_0,drawing_waiting_0,5,105.5560040473938,105.63,117.729,12.173,
