task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,3.326493501663208,3.338,26.634,23.308,
3,empty,storage_empty_slot_2,carding_waiting_2,1,3.3278379440307617,3.374,31.171,27.843,
4,empty,storage_empty_slot_3,carding_waiting_3,2,3.328829526901245,3.35,36.535,33.206,
2,empty,storage_empty_slot_1,carding_waiting_1,3,5.327235221862793,5.359,39.049,33.722,
5,empty,storage_empty_slot_0,carding_waiting_0,0,26.723870515823364,26.842,39.635,12.911,
6,empty,storage_empty_slot_2,carding_waiting_2,1,31.228406190872192,31.265,44.065,12.836,
8,empty,storage_empty_slot_3,carding_waiting_3,2,36.623841285705566,36.74,49.534,12.91,
10,empty,storage_empty_slot_1,carding_waiting_1,3,39.12426280975342,39.157,51.952,12.828,
11,empty,storage_empty_slot_0,carding_waiting_0,0,39.72831058502197,39.743,52.535,12.806,
12,empty,storage_empty_slot_2,carding_waiting_2,1,44.125733852386475,44.275,56.765,12.639,
13,empty,storage_empty_slot_3,carding_waiting_3,2,49.62608361244202,49.649,62.336,12.71,
14,empty,storage_empty_slot_1,carding_waiting_1,3,52.025407552719116,52.052,64.753,12.727,
7,green,carding_finished_0,drawing_waiting_0,0,51.326173067092896,52.632,71.232,19.906,
9,green,carding_finished_2,drawing_waiting_1,1,55.328423738479614,56.869,75.165,19.837,
15,empty,storage_empty_slot_0,carding_waiting_0,3,71.32689929008484,71.361,85.656,14.329,
18,green,carding_finished_2,drawing_waiting_1,1,75.2253725528717,75.265,88.565,13.34,
21,green,carding_finished_3,drawing_waiting_1,1,88.62722730636597,88.666,101.367,12.739,
16,green,carding_finished_0,drawing_waiting_0,2,71.32741045951843,71.342,101.646,30.318,
17,empty,storage_empty_slot_1,carding_waiting_2,0,75.22399663925171,75.233,105.832,30.608,
24,green,carding_finished_0,drawing_waiting_0,2,101.72493243217468,101.745,115.334,13.609,
