task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.1584951877593994,2.252,20.751,18.593,
3,empty,storage_empty_slot_2,carding_waiting_2,2,4.159603834152222,4.255,28.855,24.696,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.1594793796539307,2.165,31.064,28.904,
4,empty,storage_empty_slot_3,carding_waiting_3,3,4.1603171825408936,4.187,37.687,33.526,
6,green,carding_finished_0,drawing_waiting_0,5,26.85836672782898,26.959,42.958,16.1,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.758503675460815,20.777,45.475,24.717,
10,empty,storage_empty_slot_3,carding_waiting_3,3,37.758777379989624,37.789,50.387,12.629,
11,green,carding_finished_1,drawing_waiting_0,5,43.059003591537476,43.158,54.058,10.999,
9,green,carding_finished_2,drawing_waiting_1,1,34.95909142494202,34.965,55.364,20.404,
12,empty,storage_empty_slot_0,carding_waiting_0,4,45.55846548080444,45.576,58.375,12.817,
7,empty,storage_empty_slot_2,carding_waiting_2,0,28.857575178146362,28.95,71.251,42.394,
16,empty,storage_empty_slot_0,carding_waiting_0,4,58.4585223197937,58.476,71.375,12.917,
8,empty,storage_empty_slot_1,carding_waiting_1,2,31.158247232437134,31.255,71.854,40.696,
14,yellow,drawing_finished_0,roving_waiting_0,7,54.15864706039429,54.233,72.232,18.073,
15,green,carding_finished_3,drawing_waiting_0,1,55.45842957496643,55.465,75.864,20.406,
13,empty,storage_empty_slot_3,carding_waiting_3,6,50.4581663608551,50.552,83.65,33.192,
17,empty,storage_empty_slot_2,carding_waiting_2,0,71.25808668136597,71.352,83.951,12.693,
19,empty,storage_empty_slot_0,carding_waiting_1,4,71.858229637146,71.877,86.975,15.117,
18,yellow,drawing_finished_1,roving_waiting_1,5,71.45844578742981,71.558,90.558,19.099,
21,green,carding_finished_3,drawing_waiting_0,3,75.95842480659485,75.988,100.687,24.728,
20,yellow,drawing_finished_0,roving_waiting_0,2,72.25866603851318,72.356,100.755,28.496,
24,empty,storage_empty_slot_0,carding_waiting_1,4,87.05880069732666,87.076,103.276,16.217,
25,red,roving_finished_0,storage_red_slot_0,7,90.6584882736206,90.733,107.932,17.274,
22,empty,storage_empty_slot_1,carding_waiting_3,6,83.65769720077515,83.752,108.251,24.593,
23,empty,storage_empty_slot_2,carding_waiting_2,1,83.95905590057373,83.965,108.264,24.305,
27,yellow,drawing_finished_0,roving_waiting_0,2,100.75892353057861,100.855,110.054,9.296,
26,red,roving_finished_1,storage_red_slot_1,5,100.75823473930359,100.858,116.858,16.099,
