task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.048174381256103516,0.261,18.161,18.113,
2,empty,storage_empty_slot_1,carding_waiting_1,2,0.048509836196899414,0.186,24.086,24.037,
4,empty,storage_empty_slot_3,carding_waiting_3,1,0.04904294013977051,0.258,27.657,27.608,
5,empty,storage_empty_slot_0,carding_waiting_0,0,18.25020146369934,18.261,30.761,12.511,
6,empty,storage_empty_slot_1,carding_waiting_1,2,24.149543523788452,24.187,36.985,12.836,
8,empty,storage_empty_slot_3,carding_waiting_3,1,27.749936819076538,27.757,40.557,12.807,
3,empty,storage_empty_slot_2,carding_waiting_2,0,29.95056462287903,30.862,49.761,19.81,
12,empty,storage_empty_slot_3,carding_waiting_3,1,40.65003418922424,40.658,53.157,12.507,
7,green,carding_finished_0,drawing_waiting_0,2,35.949697971343994,37.087,54.185,18.236,
11,empty,storage_empty_slot_1,carding_waiting_1,0,47.950175285339355,49.862,64.561,16.611,
13,empty,storage_empty_slot_2,carding_waiting_2,1,51.95073676109314,53.258,67.557,15.607,
9,green,carding_finished_1,drawing_waiting_1,2,53.94932007789612,54.287,69.585,15.636,
10,empty,storage_empty_slot_0,carding_waiting_0,0,63.94922757148743,64.662,78.66,14.711,
16,empty,storage_empty_slot_1,carding_waiting_2,1,67.64903998374939,67.658,83.457,15.808,
18,green,carding_finished_1,drawing_waiting_1,2,69.65132331848145,69.688,88.085,18.434,
20,empty,storage_empty_slot_0,carding_waiting_0,0,78.74996781349182,78.763,91.561,12.811,
21,green,carding_finished_3,drawing_waiting_1,2,88.14996576309204,88.186,99.185,11.035,
19,yellow,drawing_finished_1,roving_waiting_1,1,81.95164513587952,83.559,107.057,25.105,
17,empty,storage_empty_slot_2,carding_waiting_1,0,89.95050311088562,91.661,110.261,20.31,
14,green,carding_finished_0,drawing_waiting_0,2,97.94963502883911,99.287,116.984,19.034,
