task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
5,empty,storage_empty_slot_1,carding_waiting_1,0,24.249967098236084,24.381,36.881,12.631,
6,empty,storage_empty_slot_0,carding_waiting_0,1,26.249892473220825,26.377,39.177,12.927,
9,empty,storage_empty_slot_1,carding_waiting_1,0,36.94987177848816,36.981,49.881,12.931,
10,empty,storage_empty_slot_0,carding_waiting_0,1,39.25015664100647,39.277,52.077,12.827,
11,empty,storage_empty_slot_2,carding_waiting_2,0,48.05033993721008,49.981,64.481,16.43,
7,green,carding_finished_1,drawing_waiting_0,1,52.05019569396973,52.178,70.777,18.727,
12,empty,storage_empty_slot_3,carding_waiting_3,0,64.0506694316864,64.581,79.181,15.13,
15,green,carding_finished_1,drawing_waiting_0,1,70.85024452209473,70.877,84.477,13.627,
18,empty,storage_empty_slot_2,carding_waiting_3,0,79.25021958351135,79.281,95.081,15.831,
19,green,carding_finished_1,drawing_waiting_0,1,84.55002236366272,84.577,97.977,13.427,
20,empty,storage_empty_slot_2,carding_waiting_3,0,95.14991402626038,95.182,111.581,16.431,
16,green,carding_finished_2,drawing_waiting_1,1,98.05162215232849,98.078,115.277,17.226,
