run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments
random_s1,random,8,109.4,87.805,25,13.707,15.833,15.528,21.129,0.661,286.05,0,0,0.339,6,0,0
random_s2,random,8,109.1,98.811,25,13.75,15.44,14.642,22.931,0.673,240.13,0,0,0.266,6,0,0
random_s3,random,8,109.5,103.125,31,16.993,15.982,15.93,20.33,0.665,306.76,0,0,0.252,8,0,0
nearest_s1,nearest,8,109.0,105.41,26,14.308,15.521,14.066,22.622,0.671,266.62,0,0,0.335,6,0,0
nearest_s2,nearest,8,109.0,108.316,30,16.518,15.413,14.921,20.671,0.633,265.14,0,0,0.339,4,0,1
nearest_s3,nearest,8,109.0,107.32,33,18.161,16.102,15.935,21.525,0.665,329.77,0,0,0.283,5,0,0
ssi_s1,ssi,8,109.4,103.429,27,14.814,15.722,15.458,21.13,0.667,262.1,0,0,0.34,5,0,0
ssi_s2,ssi,8,109.0,97.201,26,14.311,15.361,14.591,20.44,0.678,256.42,0,0,0.255,5,0,1
ssi_s3,ssi,8,109.2,94.526,28,15.384,15.942,15.756,22.467,0.565,266.11,0,0,0.334,6,0,0
