run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events
ca_ssi_s1,ca_ssi,8,119.4,96.47,16,8.041,20.119,12.919,40.585,0.539,197.58,0,0,0.608,0,0,0,0.035,0
