task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.10839533805847168,0.302,27.202,27.094,
4,empty,storage_empty_slot_3,carding_waiting_3,1,0.10897159576416016,0.402,28.2,28.091,
5,empty,storage_empty_slot_0,carding_waiting_0,2,27.209832906723022,27.303,40.103,12.893,
2,empty,storage_empty_slot_1,carding_waiting_1,0,0.10866880416870117,0.319,45.619,45.51,
7,green,carding_finished_0,drawing_waiting_0,5,33.21008086204529,33.217,49.217,16.007,
8,green,carding_finished_3,drawing_waiting_1,1,34.30931782722473,34.4,52.8,18.491,
6,empty,storage_empty_slot_3,carding_waiting_3,4,28.210158348083496,28.24,58.339,30.129,
11,green,carding_finished_0,drawing_waiting_0,2,49.30932259559631,49.403,66.402,17.093,
9,empty,storage_empty_slot_0,carding_waiting_0,6,40.10854625701904,40.19,68.088,27.979,
13,empty,storage_empty_slot_3,carding_waiting_3,4,58.4099805355072,58.441,71.238,12.828,
14,yellow,drawing_finished_0,roving_waiting_0,7,66.4106719493866,66.467,78.966,12.555,
10,empty,storage_empty_slot_1,carding_waiting_1,0,45.70892095565796,45.719,82.418,36.709,
3,empty,storage_empty_slot_2,carding_waiting_2,3,2.011240005493164,2.045,85.444,83.433,
18,empty,storage_empty_slot_1,carding_waiting_1,0,82.50932049751282,82.52,95.219,12.709,
19,empty,storage_empty_slot_2,carding_waiting_2,3,85.50873255729675,85.544,98.244,12.735,
20,red,roving_finished_0,storage_red_slot_0,7,95.30972123146057,95.367,112.266,16.956,
21,empty,storage_empty_slot_1,carding_waiting_2,0,98.30907487869263,98.319,118.819,20.51,
