task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.9606332778930664,1.981,25.48,23.519,
5,empty,storage_empty_slot_0,carding_waiting_0,0,25.56083655357361,25.681,38.58,13.019,
2,empty,storage_empty_slot_1,carding_waiting_1,3,3.96041202545166,3.963,41.562,37.601,
7,empty,storage_empty_slot_0,carding_waiting_0,0,38.660290002822876,38.68,51.58,12.92,
8,empty,storage_empty_slot_1,carding_waiting_1,3,41.660155057907104,41.662,54.162,12.502,
12,empty,storage_empty_slot_0,carding_waiting_1,3,54.26042318344116,54.262,69.862,15.602,
6,green,carding_finished_0,drawing_waiting_0,0,49.96140646934509,51.68,70.18,20.218,
9,empty,storage_empty_slot_2,carding_waiting_2,2,45.162694692611694,45.312,74.311,29.148,
10,empty,storage_empty_slot_3,carding_waiting_3,1,45.960779905319214,45.961,76.361,30.4,
14,green,carding_finished_0,drawing_waiting_0,0,70.26093339920044,70.28,83.68,13.419,
15,empty,storage_empty_slot_1,carding_waiting_2,2,74.36043953895569,74.411,90.31,15.95,
16,empty,storage_empty_slot_2,carding_waiting_3,1,76.46060419082642,76.462,92.261,15.8,
18,green,carding_finished_0,drawing_waiting_0,0,83.76052689552307,83.881,97.38,13.619,
21,green,carding_finished_3,drawing_waiting_1,3,92.86100482940674,92.963,105.362,12.501,
19,empty,storage_empty_slot_1,carding_waiting_2,2,90.36040091514587,90.411,106.91,16.55,
20,empty,storage_empty_slot_2,carding_waiting_3,1,92.36042213439941,92.361,108.661,16.3,
17,yellow,drawing_finished_0,roving_waiting_0,0,95.96107530593872,97.48,118.68,22.719,
22,green,carding_finished_3,drawing_waiting_1,3,105.46057868003845,105.462,118.862,13.401,
