task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,1,0.11820292472839355,0.344,20.344,20.226,
2,empty,storage_empty_slot_1,carding_waiting_1,0,0.11884212493896484,0.365,21.165,21.046,
3,empty,storage_empty_slot_2,carding_waiting_2,2,2.0211687088012695,2.074,26.572,24.551,
4,empty,storage_empty_slot_3,carding_waiting_3,3,2.022336959838867,2.061,30.258,28.235,
6,empty,storage_empty_slot_1,carding_waiting_1,1,21.218492031097412,21.245,35.644,14.425,
8,empty,storage_empty_slot_2,carding_waiting_2,2,26.61888599395752,26.673,39.372,12.753,
7,green,carding_finished_0,drawing_waiting_0,5,26.52026677131653,26.586,42.685,16.165,
10,empty,storage_empty_slot_3,carding_waiting_3,3,30.318820238113403,30.359,43.059,12.74,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.41935634613037,20.474,44.973,24.554,
9,green,carding_finished_1,drawing_waiting_1,0,27.220064163208008,27.267,47.065,19.845,
11,empty,storage_empty_slot_1,carding_waiting_1,1,35.71883249282837,35.745,48.344,12.625,
12,empty,storage_empty_slot_2,carding_waiting_2,2,39.418550968170166,39.473,52.172,12.754,
13,empty,storage_empty_slot_3,carding_waiting_3,3,43.11899542808533,43.159,55.759,12.64,
17,yellow,drawing_finished_0,roving_waiting_0,6,50.32000160217285,50.347,62.245,11.925,
16,empty,storage_empty_slot_1,carding_waiting_1,4,48.4185996055603,48.473,63.272,14.853,
15,green,carding_finished_1,drawing_waiting_0,0,47.12025427818298,47.166,63.565,16.445,
14,empty,storage_empty_slot_0,carding_waiting_0,5,45.01862144470215,45.088,65.785,20.766,
19,yellow,drawing_finished_1,roving_waiting_1,7,54.71893501281738,54.751,74.451,19.732,
21,green,carding_finished_1,drawing_waiting_0,0,63.61978769302368,63.766,76.365,12.745,
18,green,carding_finished_0,drawing_waiting_1,1,51.11960434913635,51.145,77.044,25.925,
20,empty,storage_empty_slot_1,carding_waiting_1,2,63.618746519088745,63.672,77.971,14.353,
22,empty,storage_empty_slot_0,carding_waiting_0,4,65.81848502159119,65.873,79.872,14.054,
23,yellow,drawing_finished_0,roving_waiting_0,6,71.22023749351501,71.247,80.346,9.126,
27,empty,storage_empty_slot_1,carding_waiting_1,2,78.01922750473022,78.073,90.772,12.752,
28,empty,storage_empty_slot_0,carding_waiting_0,4,79.9588975906372,79.974,92.773,12.814,
25,green,carding_finished_1,drawing_waiting_0,7,76.4187183380127,76.45,95.55,19.131,
26,green,carding_finished_0,drawing_waiting_1,0,77.1185986995697,77.166,95.765,18.647,
30,yellow,drawing_finished_0,roving_waiting_0,1,83.91912269592285,83.944,101.943,18.024,
29,red,roving_finished_1,storage_red_slot_1,6,83.61941504478455,83.647,102.145,18.526,
24,red,roving_finished_0,storage_red_slot_0,5,72.01967000961304,72.087,103.587,31.567,
31,yellow,drawing_finished_1,roving_waiting_1,3,84.61981153488159,84.659,108.058,23.438,
32,empty,storage_empty_slot_0,carding_waiting_1,4,95.61937141418457,95.679,110.572,14.952,
37,yellow,drawing_finished_0,roving_waiting_0,1,103.62095308303833,103.645,113.644,10.023,
33,green,carding_finished_1,drawing_waiting_0,2,95.62077832221985,95.673,114.171,18.55,
35,green,carding_finished_0,drawing_waiting_1,7,95.82011246681213,95.851,114.35,18.53,
38,yellow,drawing_finished_1,roving_waiting_1,3,108.11976027488708,108.159,117.858,9.738,
