run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events,dup_target_ticks,dup_target_events
ca_ssi_s3,ca_ssi,4,118.9,110.503,17,8.576,19.032,12.981,32.379,0.901,195.38,0,0,0.493,0,0,0,-0.14,1,0,0
