run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments
ssi_s1,ssi,8,109.4,103.429,27,14.814,15.722,15.458,21.13,0.667,262.1,0,0,0.34,5,0,0
