task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.18352341651916504,0.468,18.366,18.183,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.085132598876953,2.127,24.427,22.342,
3,empty,storage_empty_slot_2,carding_waiting_2,2,0.18431901931762695,0.53,25.131,24.946,
4,empty,storage_empty_slot_3,carding_waiting_3,3,0.1846027374267578,0.497,28.695,28.51,
7,empty,storage_empty_slot_1,carding_waiting_1,0,24.483775854110718,24.566,38.966,14.482,
8,empty,storage_empty_slot_2,carding_waiting_2,1,25.18390941619873,25.227,39.527,14.343,
6,green,carding_finished_0,drawing_waiting_0,5,24.385277271270752,24.447,40.547,16.161,
9,empty,storage_empty_slot_3,carding_waiting_3,3,28.784229040145874,28.795,41.594,12.81,
5,empty,storage_empty_slot_0,carding_waiting_0,4,18.384079217910767,18.431,43.03,24.646,
10,green,carding_finished_1,drawing_waiting_1,2,30.484339237213135,30.531,50.531,20.046,
12,empty,storage_empty_slot_2,carding_waiting_2,1,39.584108114242554,39.627,52.327,12.743,
14,empty,storage_empty_slot_0,carding_waiting_0,4,43.08419680595398,43.13,55.929,12.845,
13,empty,storage_empty_slot_3,carding_waiting_3,0,41.68412756919861,41.766,60.165,18.481,
15,yellow,drawing_finished_0,roving_waiting_0,7,48.1854932308197,48.261,60.961,12.776,
16,green,carding_finished_0,drawing_waiting_0,5,49.18501806259155,49.245,61.246,12.061,
11,empty,storage_empty_slot_1,carding_waiting_1,6,38.98411703109741,39.052,67.051,28.067,
18,empty,storage_empty_slot_0,carding_waiting_0,1,55.984084367752075,56.028,74.026,18.042,
20,green,carding_finished_0,drawing_waiting_0,5,61.98451781272888,62.047,74.046,12.061,
17,green,carding_finished_1,drawing_waiting_1,3,50.58502411842346,50.595,74.094,23.509,
19,yellow,drawing_finished_1,roving_waiting_1,2,58.18479943275452,58.232,74.331,16.146,
22,yellow,drawing_finished_0,roving_waiting_0,7,68.88460874557495,68.961,78.061,9.176,
21,empty,storage_empty_slot_1,carding_waiting_1,6,67.08390021324158,67.15,79.75,12.666,
25,green,carding_finished_1,drawing_waiting_0,5,74.18342447280884,74.247,85.246,11.063,
26,empty,storage_empty_slot_1,carding_waiting_1,1,79.78430342674255,79.828,94.628,14.844,
28,yellow,drawing_finished_0,roving_waiting_0,2,81.5847327709198,81.634,96.931,15.346,
24,empty,storage_empty_slot_0,carding_waiting_0,0,74.08427619934082,74.167,97.166,23.082,
29,yellow,drawing_finished_1,roving_waiting_1,3,82.08486819267273,82.095,97.695,15.61,
31,green,carding_finished_1,drawing_waiting_0,5,85.88406205177307,85.947,98.146,12.262,
23,red,roving_finished_0,storage_red_slot_0,4,70.08575487136841,70.13,103.03,32.944,
32,empty,storage_empty_slot_1,carding_waiting_1,1,94.68422603607178,94.826,107.627,12.942,
27,green,carding_finished_0,drawing_waiting_1,7,80.18434596061707,80.261,108.761,28.577,
35,green,carding_finished_1,drawing_waiting_0,5,100.68494606018066,100.746,112.746,12.061,
30,red,roving_finished_1,storage_red_slot_1,6,83.4838936328888,83.55,114.15,30.666,
36,red,roving_finished_0,storage_red_slot_0,4,103.0850899219513,103.131,117.63,14.545,
34,yellow,drawing_finished_0,roving_waiting_1,3,97.78501200675964,97.796,118.995,21.21,
