task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.16631126403808594,0.256,18.355,18.189,
3,empty,storage_empty_slot_2,carding_waiting_2,3,0.1671614646911621,0.302,19.902,19.735,
2,empty,storage_empty_slot_1,carding_waiting_1,7,0.16679644584655762,0.266,20.666,20.499,
4,empty,storage_empty_slot_3,carding_waiting_3,6,0.16750550270080566,0.312,27.512,27.345,
6,empty,storage_empty_slot_2,carding_waiting_2,3,19.965946197509766,20.002,35.103,15.137,
7,empty,storage_empty_slot_1,carding_waiting_1,0,20.766022443771362,20.816,40.516,19.75,
8,green,carding_finished_0,drawing1_waiting_0,4,24.36608648300171,24.416,41.616,17.25,
9,green,carding_finished_2,drawing1_waiting_1,1,25.966395378112793,26.043,42.243,16.277,
10,empty,storage_empty_slot_3,carding_waiting_3,6,27.565966844558716,27.613,48.512,20.946,
11,empty,storage_empty_slot_2,carding_waiting_2,3,35.16611671447754,35.203,50.703,15.536,
5,empty,storage_empty_slot_0,carding_waiting_0,5,18.365676403045654,18.401,52.4,34.035,
12,empty,storage_empty_slot_1,carding_waiting_1,0,40.56599497795105,40.616,53.416,12.85,
13,green,carding_finished_2,drawing1_waiting_0,4,42.26623558998108,42.317,56.317,14.05,
15,yellow,drawing1_finished_0,drawing2_waiting_0,1,49.16629242897034,49.244,63.343,14.177,
18,empty,storage_empty_slot_0,carding_waiting_0,5,52.46614217758179,52.501,63.401,10.934,
17,empty,storage_empty_slot_2,carding_waiting_2,3,50.765931367874146,50.803,66.402,15.636,
16,yellow,drawing1_finished_1,drawing2_waiting_1,2,49.86618781089783,49.956,67.555,17.689,
14,empty,storage_empty_slot_3,carding_waiting_3,6,48.56589722633362,48.612,69.312,20.746,
19,green,carding_finished_2,drawing1_waiting_0,0,56.76621413230896,56.817,71.516,14.75,
20,green,carding_finished_0,drawing1_waiting_1,4,58.466328859329224,58.517,72.916,14.45,
22,yellow,drawing1_finished_0,drawing2_waiting_0,1,63.86625289916992,63.943,73.543,9.677,
21,empty,storage_empty_slot_0,carding_waiting_0,5,63.46597170829773,63.501,74.301,10.835,
23,empty,storage_empty_slot_1,carding_waiting_2,3,66.46622157096863,66.503,82.502,16.036,
27,empty,storage_empty_slot_0,carding_waiting_0,5,74.36588454246521,74.401,85.501,11.135,
28,red,drawing2_finished_1,storage_red_slot_1,1,76.66605234146118,76.744,92.943,16.277,
29,yellow,drawing1_finished_0,drawing2_waiting_0,2,79.06639957427979,79.157,93.155,14.089,
31,empty,storage_empty_slot_1,carding_waiting_2,3,82.56595659255981,82.602,97.603,15.037,
30,yellow,drawing1_finished_1,drawing2_waiting_1,7,80.56605172157288,80.666,98.566,18.0,
