task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,0,0.09835267066955566,0.296,20.592,20.494,
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.0979914665222168,0.294,21.793,21.695,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.0986027717590332,0.297,23.993,23.894,
5,empty,storage_empty_slot_1,carding_waiting_1,0,20.598771810531616,20.692,33.493,12.894,
6,empty,storage_empty_slot_0,carding_waiting_0,2,21.79871916770935,21.892,34.592,12.794,
7,empty,storage_empty_slot_2,carding_waiting_2,1,23.99967646598816,24.093,36.593,12.594,
10,empty,storage_empty_slot_1,carding_waiting_1,0,33.498326778411865,33.595,46.193,12.695,
11,empty,storage_empty_slot_0,carding_waiting_0,2,34.59874391555786,34.692,47.593,12.994,
12,empty,storage_empty_slot_2,carding_waiting_2,1,36.59842109680176,36.694,49.294,12.696,
4,empty,storage_empty_slot_3,carding_waiting_3,1,48.0000741481781,49.394,64.292,16.292,
8,green,carding_finished_1,drawing_waiting_0,0,46.0005407333374,46.295,64.593,18.592,
9,green,carding_finished_0,drawing_waiting_1,2,46.00119113922119,47.692,72.292,26.291,
15,green,carding_finished_1,drawing_waiting_0,0,64.59885168075562,64.693,76.793,12.195,
19,green,carding_finished_1,drawing_waiting_0,0,76.79899001121521,76.894,88.993,12.194,
16,yellow,drawing_finished_0,roving_waiting_0,2,72.09926009178162,72.394,90.592,18.493,
13,empty,storage_empty_slot_0,carding_waiting_3,1,64.29837799072266,64.395,92.894,28.595,
21,yellow,drawing_finished_0,roving_waiting_0,2,90.59931349754333,90.693,100.192,9.593,
18,green,carding_finished_0,drawing_waiting_1,0,88.0010883808136,89.094,107.093,19.092,
24,yellow,drawing_finished_0,roving_waiting_0,2,100.19943523406982,100.292,109.892,9.693,
17,empty,storage_empty_slot_2,carding_waiting_0,1,92.00048565864563,92.994,113.494,21.493,
