task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.113203287124634,2.139,25.54,23.426,
3,empty,storage_empty_slot_2,carding_waiting_2,2,2.113774061203003,2.123,33.122,31.008,
4,empty,storage_empty_slot_3,carding_waiting_3,1,2.1141622066497803,2.184,33.483,31.369,
2,empty,storage_empty_slot_1,carding_waiting_1,3,4.113538026809692,4.134,35.333,31.219,
5,empty,storage_empty_slot_0,carding_waiting_0,0,25.612305879592896,25.64,38.54,12.927,
7,empty,storage_empty_slot_2,carding_waiting_2,2,33.21238732337952,33.223,46.122,12.91,
8,empty,storage_empty_slot_3,carding_waiting_3,1,33.512118339538574,33.684,46.383,12.871,
9,empty,storage_empty_slot_1,carding_waiting_1,3,35.41210341453552,35.433,48.132,12.72,
10,empty,storage_empty_slot_0,carding_waiting_0,0,38.61240744590759,38.64,51.54,12.928,
12,empty,storage_empty_slot_2,carding_waiting_2,2,46.21198749542236,46.222,58.821,12.609,
13,empty,storage_empty_slot_3,carding_waiting_3,1,46.41228675842285,46.486,58.983,12.571,
14,empty,storage_empty_slot_1,carding_waiting_1,3,48.21239447593689,48.233,60.932,12.72,
6,green,carding_finished_0,drawing_waiting_0,0,50.113415479660034,51.64,70.039,19.926,
11,green,carding_finished_2,drawing_waiting_1,2,58.11256003379822,59.023,77.322,19.209,
15,empty,storage_empty_slot_0,carding_waiting_0,3,70.11341190338135,70.133,84.533,14.419,
16,green,carding_finished_0,drawing_waiting_0,0,72.11258888244629,72.14,85.641,13.528,
18,green,carding_finished_2,drawing_waiting_1,2,77.41226959228516,77.422,90.722,13.31,
17,empty,storage_empty_slot_1,carding_waiting_2,1,77.41203689575195,77.484,96.283,18.871,
23,green,carding_finished_2,drawing_waiting_1,2,90.81356811523438,90.824,104.323,13.509,
20,yellow,drawing_finished_1,roving_waiting_1,0,84.91278791427612,85.84,107.739,22.827,
24,empty,storage_empty_slot_1,carding_waiting_2,1,96.31212592124939,96.385,112.783,16.471,
19,yellow,drawing_finished_0,roving_waiting_0,3,84.11266422271729,84.633,116.032,31.92,
