task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.164210081100464,2.228,20.227,18.063,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.1644532680511475,2.196,24.296,22.131,
3,empty,storage_empty_slot_2,carding_waiting_2,2,4.164162874221802,4.259,29.158,24.994,
4,empty,storage_empty_slot_3,carding_waiting_3,3,2.1648032665252686,2.182,30.381,28.216,
6,empty,storage_empty_slot_1,carding_waiting_1,0,24.363878965377808,24.428,38.928,14.564,
7,green,carding_finished_0,drawing_waiting_0,5,26.36394691467285,26.368,42.367,16.003,
9,empty,storage_empty_slot_3,carding_waiting_3,3,30.463844299316406,30.481,43.181,12.717,
8,empty,storage_empty_slot_2,carding_waiting_2,1,29.163769006729126,29.196,44.095,14.932,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.26383090019226,20.27,44.768,24.504,
10,green,carding_finished_1,drawing_waiting_1,2,30.464035034179688,30.559,50.558,20.094,
11,empty,storage_empty_slot_1,carding_waiting_1,0,38.96404695510864,39.028,53.627,14.663,
13,empty,storage_empty_slot_3,carding_waiting_3,3,43.26419806480408,43.283,55.881,12.617,
16,yellow,drawing_finished_0,roving_waiting_0,7,49.96418833732605,49.987,62.686,12.722,
15,empty,storage_empty_slot_0,carding_waiting_0,1,44.86408042907715,44.896,64.196,19.332,
18,empty,storage_empty_slot_1,carding_waiting_1,0,53.6637761592865,53.728,66.427,12.764,
12,green,carding_finished_3,drawing_waiting_0,5,42.46412897109985,42.467,68.567,26.103,
17,green,carding_finished_1,drawing_waiting_1,4,50.56402516365051,50.57,72.569,22.005,
19,yellow,drawing_finished_1,roving_waiting_1,2,58.16426372528076,58.259,73.658,15.494,
14,empty,storage_empty_slot_2,carding_waiting_2,6,44.16395974159241,44.173,75.273,31.109,
20,empty,storage_empty_slot_0,carding_waiting_0,1,64.26390957832336,64.296,76.796,12.532,
21,empty,storage_empty_slot_1,carding_waiting_3,0,68.66409921646118,68.728,87.128,18.463,
23,red,roving_finished_0,storage_red_slot_0,7,71.76392078399658,71.787,88.886,17.122,
25,green,carding_finished_1,drawing_waiting_1,5,72.6640989780426,72.668,88.968,16.303,
26,yellow,drawing_finished_0,roving_waiting_0,2,76.26383948326111,76.359,91.458,15.194,
22,green,carding_finished_3,drawing_waiting_0,3,68.66434788703918,68.681,93.481,24.817,
24,empty,storage_empty_slot_3,carding_waiting_1,4,72.66367101669312,73.67,99.27,26.607,
27,yellow,drawing_finished_1,roving_waiting_1,6,80.16431093215942,80.173,104.873,24.709,
29,green,carding_finished_1,drawing_waiting_1,5,89.06422853469849,89.067,107.967,18.903,
34,yellow,drawing_finished_0,roving_waiting_0,2,101.16498517990112,101.26,110.958,9.793,
32,empty,storage_empty_slot_1,carding_waiting_1,4,99.36397647857666,99.37,111.37,12.006,
33,red,roving_finished_0,storage_red_slot_0,7,100.4643144607544,100.487,112.986,12.522,
28,red,roving_finished_1,storage_red_slot_1,1,82.66411852836609,82.696,114.595,31.931,
35,yellow,drawing_finished_1,roving_waiting_1,6,104.96432280540466,104.973,114.873,9.908,
31,green,carding_finished_3,drawing_waiting_0,0,93.56420874595642,93.628,117.327,23.763,
