task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,0,2.1711530685424805,2.172,27.482,25.311,
1,empty,storage_empty_slot_0,carding_waiting_0,1,2.170759677886963,2.171,28.628,26.457,
5,empty,storage_empty_slot_1,carding_waiting_1,0,27.51928973197937,27.583,40.382,12.863,
6,empty,storage_empty_slot_0,carding_waiting_0,1,28.71923017501831,28.73,41.627,12.908,
9,empty,storage_empty_slot_1,carding_waiting_1,0,40.4193229675293,40.482,53.182,12.763,
10,empty,storage_empty_slot_0,carding_waiting_0,1,41.719438314437866,41.728,54.229,12.509,
11,empty,storage_empty_slot_2,carding_waiting_2,0,52.02250838279724,53.283,68.083,16.06,
8,green,carding_finished_0,drawing_waiting_1,1,54.02298140525818,54.329,78.528,24.505,
12,empty,storage_empty_slot_3,carding_waiting_3,0,68.02219486236572,68.184,82.782,14.76,
16,green,carding_finished_1,drawing_waiting_0,1,78.72223567962646,78.728,96.528,17.806,
17,empty,storage_empty_slot_2,carding_waiting_3,0,82.82034587860107,82.884,98.783,15.962,
20,green,carding_finished_1,drawing_waiting_0,1,96.62158060073853,96.629,110.228,13.607,
19,empty,storage_empty_slot_3,carding_waiting_1,0,98.02318024635315,98.883,116.782,18.759,
