task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,2,0.10914468765258789,0.194,16.793,16.684,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.10930442810058594,0.192,17.093,16.984,
4,empty,storage_empty_slot_3,carding_waiting_3,0,2.009814500808716,2.015,21.815,19.805,
1,empty,storage_empty_slot_0,carding_waiting_0,3,4.009128093719482,4.104,22.603,18.594,
5,empty,storage_empty_slot_1,carding_waiting_1,2,16.80906629562378,16.893,28.292,11.483,
6,empty,storage_empty_slot_2,carding_waiting_2,1,17.109142541885376,17.193,32.192,15.083,
9,green,carding_finished_1,drawing1_waiting_0,3,22.809324502944946,22.904,35.103,12.293,
10,green,carding_finished_2,drawing1_waiting_1,5,23.209088563919067,23.309,37.308,14.099,
7,empty,storage_empty_slot_3,carding_waiting_3,0,21.908910274505615,21.915,42.115,20.206,
8,empty,storage_empty_slot_0,carding_waiting_0,4,22.608769416809082,22.619,42.618,20.01,
13,green,carding_finished_1,drawing1_waiting_0,3,35.108887672424316,35.203,46.103,10.994,
12,empty,storage_empty_slot_2,carding_waiting_2,2,32.20911169052124,32.294,46.293,14.083,
11,empty,storage_empty_slot_1,carding_waiting_1,6,28.30906081199646,28.349,48.749,20.44,
14,green,carding_finished_3,drawing1_waiting_1,1,37.3111846446991,37.393,49.393,12.082,
16,empty,storage_empty_slot_0,carding_waiting_0,4,42.70916986465454,42.719,53.52,10.811,
17,yellow,drawing1_finished_0,drawing2_waiting_0,3,46.10918474197388,46.203,57.703,11.594,
18,empty,storage_empty_slot_2,carding_waiting_2,0,46.30885672569275,46.315,63.415,17.106,
19,empty,storage_empty_slot_1,carding_waiting_1,2,48.808780670166016,48.893,64.492,15.684,
21,yellow,drawing1_finished_1,drawing2_waiting_1,1,53.609068155288696,53.693,65.293,11.683,
15,empty,storage_empty_slot_3,carding_waiting_3,5,42.2099084854126,42.309,66.708,24.498,
20,green,carding_finished_3,drawing1_waiting_0,7,49.40880846977234,49.419,67.519,18.11,
22,yellow,drawing1_finished_0,drawing2_waiting_0,3,57.70913481712341,57.803,67.703,9.994,
25,yellow,drawing1_finished_1,drawing2_waiting_1,1,65.3091151714325,65.393,75.293,9.984,
29,yellow,drawing1_finished_0,drawing2_waiting_0,3,75.30927181243896,75.403,85.003,9.694,
27,red,drawing2_finished_0,storage_red_slot_0,0,67.60883903503418,67.615,92.615,25.006,
30,red,drawing2_finished_1,storage_red_slot_1,1,85.01205611228943,85.093,97.393,12.381,
