task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,4,2.078763723373413,2.1,27.6,25.521,
4,empty,storage_empty_slot_3,carding_waiting_3,1,2.0792107582092285,2.129,30.829,28.75,
3,empty,storage_empty_slot_2,carding_waiting_2,2,2.079026937484741,2.107,34.007,31.928,
1,empty,storage_empty_slot_0,carding_waiting_0,6,2.078508138656616,2.082,35.883,33.804,
5,empty,storage_empty_slot_1,carding_waiting_1,4,27.678557634353638,27.701,39.9,12.221,
8,empty,storage_empty_slot_2,carding_waiting_2,2,34.07854723930359,34.108,46.907,12.828,
9,empty,storage_empty_slot_0,carding_waiting_0,6,35.97890305519104,35.983,48.782,12.803,
7,green,carding_finished_1,drawing_waiting_0,3,33.67907977104187,33.725,48.824,15.145,
11,empty,storage_empty_slot_1,carding_waiting_1,4,39.97941327095032,40.0,52.7,12.721,
10,green,carding_finished_3,drawing_waiting_1,1,36.979525327682495,37.03,55.33,18.35,
12,empty,storage_empty_slot_2,carding_waiting_2,2,46.978793144226074,47.008,59.607,12.628,
14,green,carding_finished_1,drawing_waiting_0,3,48.879098415374756,48.925,61.024,12.145,
13,empty,storage_empty_slot_0,carding_waiting_0,6,48.87866234779358,48.882,61.683,12.804,
6,empty,storage_empty_slot_3,carding_waiting_3,7,30.879285097122192,30.911,64.11,33.231,
15,empty,storage_empty_slot_1,carding_waiting_1,4,52.77862906455994,52.8,65.301,12.523,
16,green,carding_finished_2,drawing_waiting_1,1,55.37882161140442,55.43,66.43,11.051,
21,empty,storage_empty_slot_1,carding_waiting_1,4,65.37827968597412,65.4,78.1,12.722,
17,yellow,drawing_finished_0,roving_waiting_0,2,59.679080963134766,59.708,85.207,25.528,
22,empty,storage_empty_slot_2,carding_waiting_2,1,66.47963261604309,66.53,88.33,21.851,
24,yellow,drawing_finished_0,roving_waiting_0,2,85.2783100605011,85.308,94.807,9.528,
23,green,carding_finished_3,drawing_waiting_1,4,78.17853355407715,78.2,98.799,20.621,
