task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.0154545307159424,2.111,20.211,18.196,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.0160694122314453,2.038,24.335,22.318,
3,empty,storage_empty_slot_2,carding_waiting_2,2,4.01782751083374,4.097,28.595,24.577,
4,empty,storage_empty_slot_3,carding_waiting_3,3,2.017019510269165,2.029,30.327,28.309,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.21572995185852,20.313,33.211,12.995,
8,empty,storage_empty_slot_2,carding_waiting_2,2,28.614948511123657,28.696,41.396,12.781,
7,green,carding_finished_0,drawing_waiting_0,5,26.315931797027588,26.35,42.948,16.632,
9,empty,storage_empty_slot_3,carding_waiting_3,3,30.415220737457275,30.527,43.127,12.712,
11,empty,storage_empty_slot_0,carding_waiting_0,0,33.21503257751465,33.312,46.111,12.896,
6,empty,storage_empty_slot_1,carding_waiting_1,4,24.414990663528442,24.444,49.144,24.729,
10,green,carding_finished_1,drawing_waiting_1,1,30.416972637176514,30.436,50.335,19.918,
12,empty,storage_empty_slot_2,carding_waiting_2,2,41.41524839401245,41.496,54.195,12.78,
13,green,carding_finished_0,drawing_waiting_0,5,43.016279458999634,43.05,55.049,12.032,
16,empty,storage_empty_slot_1,carding_waiting_1,4,49.21543574333191,49.243,61.844,12.628,
17,yellow,drawing_finished_0,roving_waiting_0,7,50.61639976501465,50.637,63.337,12.721,
15,empty,storage_empty_slot_0,carding_waiting_0,3,46.11429405212402,46.127,68.427,22.313,
19,green,carding_finished_1,drawing_waiting_1,5,55.31619477272034,55.35,70.549,15.233,
20,yellow,drawing_finished_1,roving_waiting_1,1,58.016228675842285,58.035,73.534,15.518,
18,green,carding_finished_0,drawing_waiting_0,0,55.11547613143921,55.212,73.912,18.796,
21,empty,storage_empty_slot_1,carding_waiting_1,2,61.91513919830322,61.996,76.295,14.38,
14,empty,storage_empty_slot_3,carding_waiting_3,6,43.21479845046997,43.252,76.352,33.137,
23,empty,storage_empty_slot_0,carding_waiting_0,3,68.515141248703,68.527,80.927,12.412,
22,yellow,drawing_finished_0,roving_waiting_0,4,63.416505098342896,63.443,86.543,23.126,
26,green,carding_finished_0,drawing_waiting_0,0,74.5169448852539,74.612,86.712,12.195,
25,red,roving_finished_0,storage_red_slot_0,7,72.51602959632874,72.537,89.637,17.121,
24,green,carding_finished_1,drawing_waiting_1,5,70.6171944141388,70.651,90.549,19.932,
29,empty,storage_empty_slot_0,carding_waiting_0,2,81.01502466201782,81.096,95.296,14.281,
31,yellow,drawing_finished_0,roving_waiting_0,4,86.61547493934631,86.644,96.343,9.728,
32,green,carding_finished_0,drawing_waiting_0,0,87.11591911315918,87.213,99.311,12.195,
28,yellow,drawing_finished_1,roving_waiting_1,6,78.21583676338196,78.252,101.352,23.136,
27,empty,storage_empty_slot_1,carding_waiting_1,1,76.31514143943787,76.336,104.235,27.919,
36,yellow,drawing_finished_0,roving_waiting_0,4,96.41553997993469,96.444,106.143,9.727,
33,green,carding_finished_1,drawing_waiting_1,5,90.61599445343018,90.65,108.949,18.333,
37,yellow,drawing_finished_1,roving_waiting_1,6,101.41647911071777,101.551,111.251,9.835,
30,red,roving_finished_1,storage_red_slot_1,3,82.71664834022522,82.728,114.127,31.41,
39,empty,storage_empty_slot_1,carding_waiting_1,1,104.31493353843689,104.334,116.834,12.519,
