run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events
ssi_s2,ssi,8,119.2,93.399,16,8.052,17.905,15.317,27.844,0.642,232.16,0,0,0.638,0,0,0,0.064,0
