task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.9712905883789062,2.025,20.025,18.053,
2,empty,storage_empty_slot_1,carding_waiting_1,1,1.9720447063446045,2.0,24.298,22.326,
3,empty,storage_empty_slot_2,carding_waiting_2,2,3.9716668128967285,4.066,29.165,25.194,
4,empty,storage_empty_slot_3,carding_waiting_3,3,3.9725406169891357,4.014,32.314,28.341,
6,empty,storage_empty_slot_1,carding_waiting_1,1,24.37067985534668,24.399,37.998,13.627,
7,green,carding_finished_0,drawing_waiting_0,5,26.172145128250122,26.256,42.955,16.783,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.07103180885315,20.134,44.633,24.562,
8,empty,storage_empty_slot_2,carding_waiting_2,0,29.170978546142578,29.225,47.724,18.553,
9,green,carding_finished_1,drawing_waiting_1,2,30.371840476989746,30.466,50.365,19.994,
11,empty,storage_empty_slot_1,carding_waiting_1,3,38.07097792625427,38.113,55.613,17.542,
14,empty,storage_empty_slot_2,carding_waiting_2,0,47.77071022987366,47.825,60.425,12.654,
16,yellow,drawing_finished_0,roving_waiting_0,7,50.47140908241272,50.55,63.148,12.677,
10,empty,storage_empty_slot_3,carding_waiting_3,6,32.370970010757446,32.402,66.7,34.329,
17,empty,storage_empty_slot_1,carding_waiting_1,3,55.67096257209778,55.714,68.314,12.643,
12,green,carding_finished_3,drawing_waiting_0,1,42.97145342826843,42.999,69.998,27.026,
18,yellow,drawing_finished_1,roving_waiting_1,2,57.972256898880005,58.066,73.565,15.593,
19,empty,storage_empty_slot_2,carding_waiting_3,0,66.77117538452148,66.826,81.325,14.553,
20,red,roving_finished_0,storage_red_slot_0,7,72.17155861854553,72.248,89.248,17.076,
22,yellow,drawing_finished_0,roving_waiting_0,1,77.67204689979553,77.699,93.098,15.426,
21,green,carding_finished_3,drawing_waiting_0,6,72.8712842464447,72.901,97.6,24.728,
24,red,roving_finished_1,storage_red_slot_1,2,82.6723952293396,82.767,98.766,16.093,
23,empty,storage_empty_slot_1,carding_waiting_3,3,81.37097692489624,81.414,101.313,19.942,
28,yellow,drawing_finished_0,roving_waiting_0,1,105.17204332351685,105.199,114.697,9.525,
27,red,roving_finished_0,storage_red_slot_0,7,102.17192316055298,102.249,114.848,12.676,
