task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,2,0.2632253170013428,0.382,25.85,25.587,
1,empty,storage_empty_slot_0,carding_waiting_0,6,0.2628769874572754,0.405,29.106,28.843,
4,empty,storage_empty_slot_3,carding_waiting_3,4,0.26375865936279297,0.401,29.704,29.44,
3,empty,storage_empty_slot_2,carding_waiting_2,7,0.26349425315856934,0.42,33.722,33.459,
6,empty,storage_empty_slot_0,carding_waiting_0,6,29.164507389068604,29.206,42.005,12.841,
7,empty,storage_empty_slot_3,carding_waiting_3,4,29.76463222503662,29.804,42.403,12.639,
9,empty,storage_empty_slot_2,carding_waiting_2,7,33.76443386077881,33.822,46.622,12.858,
5,empty,storage_empty_slot_1,carding_waiting_1,0,25.863791704177856,25.876,47.476,21.612,
8,green,carding_finished_1,drawing_waiting_0,5,31.865528106689453,31.93,50.329,18.463,
11,empty,storage_empty_slot_0,carding_waiting_0,6,42.064497232437134,42.108,55.007,12.943,
12,empty,storage_empty_slot_3,carding_waiting_3,4,42.46435618400574,42.503,55.104,12.639,
13,empty,storage_empty_slot_2,carding_waiting_2,7,46.66436553001404,46.724,59.223,12.558,
10,green,carding_finished_0,drawing_waiting_1,3,35.16567301750183,35.235,61.634,26.468,
15,green,carding_finished_3,drawing_waiting_0,5,50.36552691459656,50.43,76.529,26.164,
17,empty,storage_empty_slot_0,carding_waiting_0,7,61.6642701625824,61.721,79.822,18.158,
16,yellow,drawing_finished_0,roving_waiting_0,4,57.96454644203186,58.005,83.503,25.538,
19,yellow,drawing_finished_1,roving_waiting_1,3,69.16559982299805,69.235,85.433,16.268,
18,green,carding_finished_0,drawing_waiting_1,6,61.665261030197144,61.707,88.307,26.641,
22,yellow,drawing_finished_0,roving_waiting_0,4,84.06502199172974,84.103,93.801,9.736,
20,empty,storage_empty_slot_2,carding_waiting_3,5,76.56442618370056,76.631,101.23,24.666,
25,red,roving_finished_0,storage_red_slot_0,3,92.66562724113464,92.736,111.734,19.068,
26,red,roving_finished_1,storage_red_slot_1,4,94.56499409675598,94.604,113.303,18.738,
23,empty,storage_empty_slot_0,carding_waiting_0,6,88.36428546905518,88.406,113.905,25.541,
24,green,carding_finished_0,drawing_waiting_1,7,88.36516451835632,88.421,114.121,25.756,
