task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
3,empty,storage_empty_slot_2,carding_waiting_2,2,0.10189008712768555,0.117,17.817,17.715,
2,empty,storage_empty_slot_1,carding_waiting_1,3,0.10173606872558594,0.119,18.117,18.015,
1,empty,storage_empty_slot_0,carding_waiting_0,4,0.1014864444732666,0.137,18.837,18.735,
4,empty,storage_empty_slot_3,carding_waiting_3,5,0.1020209789276123,0.127,26.027,25.925,
6,empty,storage_empty_slot_1,carding_waiting_1,3,18.20177698135376,18.217,29.717,11.515,
7,empty,storage_empty_slot_0,carding_waiting_0,4,18.901693105697632,18.937,29.737,10.835,
5,empty,storage_empty_slot_2,carding_waiting_2,2,17.902475118637085,17.917,32.617,14.714,
8,green,carding_finished_2,drawing1_waiting_0,6,24.00211477279663,24.04,40.739,16.737,
11,empty,storage_empty_slot_0,carding_waiting_0,4,29.801807165145874,29.837,40.937,11.135,
12,empty,storage_empty_slot_1,carding_waiting_1,3,29.80213236808777,29.818,41.817,12.015,
9,green,carding_finished_1,drawing1_waiting_1,1,24.202167510986328,24.262,42.761,18.559,
10,empty,storage_empty_slot_3,carding_waiting_3,5,26.101947784423828,26.128,47.626,21.525,
13,empty,storage_empty_slot_2,carding_waiting_2,2,32.70173621177673,32.717,48.017,15.315,
15,empty,storage_empty_slot_0,carding_waiting_1,4,42.80159068107605,42.837,55.437,12.635,
14,green,carding_finished_2,drawing1_waiting_0,6,40.80191779136658,40.839,57.44,16.638,
16,green,carding_finished_1,drawing1_waiting_1,3,42.80179166793823,42.817,58.417,15.616,
18,empty,storage_empty_slot_2,carding_waiting_2,2,48.102256059646606,48.117,62.817,14.714,
19,yellow,drawing1_finished_0,drawing2_waiting_0,1,48.401580810546875,48.462,62.86,14.459,
17,empty,storage_empty_slot_1,carding_waiting_3,5,47.70197129249573,47.727,67.727,20.025,
20,yellow,drawing1_finished_1,drawing2_waiting_1,4,55.5018846988678,55.537,71.436,15.935,
24,green,carding_finished_2,drawing1_waiting_1,2,62.90204834938049,62.917,75.217,12.315,
22,empty,storage_empty_slot_0,carding_waiting_1,3,58.501858711242676,58.518,76.817,18.315,
21,green,carding_finished_3,drawing1_waiting_0,6,57.50219798088074,57.54,77.039,19.537,
26,yellow,drawing1_finished_1,drawing2_waiting_1,4,71.50165390968323,71.537,81.737,10.235,
23,empty,storage_empty_slot_2,carding_waiting_2,1,62.9018714427948,62.961,83.961,21.059,
25,yellow,drawing1_finished_0,drawing2_waiting_0,5,67.8017008304596,67.827,86.927,19.125,
28,green,carding_finished_1,drawing1_waiting_1,3,76.90155100822449,76.918,90.217,13.316,
30,red,drawing2_finished_1,storage_red_slot_1,4,81.80166363716125,81.837,94.236,12.435,
32,yellow,drawing1_finished_0,drawing2_waiting_0,5,87.00183868408203,87.027,96.626,9.625,
29,empty,storage_empty_slot_0,carding_waiting_3,6,77.10162115097046,77.139,97.639,20.537,
27,red,drawing2_finished_0,storage_red_slot_0,2,75.30183243751526,75.317,97.817,22.515,
31,empty,storage_empty_slot_1,carding_waiting_2,1,84.00183415412903,84.062,100.461,16.459,
34,red,drawing2_finished_1,storage_red_slot_1,4,94.30150437355042,94.337,107.437,13.135,
