task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.0052034854888916,2.031,20.031,18.025,
2,empty,storage_empty_slot_1,carding_waiting_1,1,2.006173849105835,2.027,24.127,22.12,
4,empty,storage_empty_slot_3,carding_waiting_3,2,2.007577896118164,2.029,30.029,28.021,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.105659008026123,20.232,33.131,13.025,
6,empty,storage_empty_slot_1,carding_waiting_1,1,24.203704118728638,24.227,36.826,12.622,
8,empty,storage_empty_slot_3,carding_waiting_3,2,30.10466170310974,30.13,42.728,12.624,
10,empty,storage_empty_slot_0,carding_waiting_0,0,33.204052448272705,33.232,46.231,13.027,
11,empty,storage_empty_slot_1,carding_waiting_1,1,36.90484809875488,36.927,49.527,12.622,
12,empty,storage_empty_slot_3,carding_waiting_3,2,42.80373764038086,42.83,55.329,12.525,
3,empty,storage_empty_slot_2,carding_waiting_2,1,48.00513219833374,49.628,64.526,16.521,
7,green,carding_finished_0,drawing_waiting_0,0,46.00518727302551,46.331,64.73,18.725,
15,green,carding_finished_0,drawing_waiting_0,0,64.80505681037903,64.832,77.031,12.226,
9,green,carding_finished_1,drawing_waiting_1,2,54.00524091720581,55.43,78.829,24.823,
13,empty,storage_empty_slot_0,carding_waiting_2,1,64.60498523712158,64.628,86.426,21.821,
17,green,carding_finished_0,drawing_waiting_0,0,77.10727167129517,77.232,89.331,12.224,
19,green,carding_finished_1,drawing_waiting_1,2,78.90502762794495,78.93,97.629,18.724,
18,empty,storage_empty_slot_2,carding_waiting_1,1,86.00556588172913,86.628,100.727,14.721,
16,yellow,drawing_finished_0,roving_waiting_0,0,88.00524544715881,89.431,104.731,16.725,
22,green,carding_finished_3,drawing_waiting_1,2,97.7054181098938,97.729,108.729,11.023,
24,yellow,drawing_finished_0,roving_waiting_0,0,104.80581331253052,104.832,114.431,9.625,
14,empty,storage_empty_slot_1,carding_waiting_0,1,100.0067732334137,100.827,114.726,14.719,
