task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,1,0.10068368911743164,0.332,22.93,22.829,
3,empty,storage_empty_slot_2,carding_waiting_2,0,0.10084104537963867,0.334,24.333,24.232,
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.10043549537658691,0.237,27.937,27.837,
5,empty,storage_empty_slot_1,carding_waiting_1,1,23.002150058746338,23.031,35.63,12.628,
4,empty,storage_empty_slot_3,carding_waiting_3,0,24.003498792648315,24.434,38.833,14.83,
7,empty,storage_empty_slot_0,carding_waiting_0,2,28.002122163772583,28.039,40.936,12.934,
9,green,carding_finished_2,drawing_waiting_1,1,34.00415062904358,35.732,54.23,20.226,
6,empty,storage_empty_slot_2,carding_waiting_2,2,40.00664734840393,41.038,59.037,19.031,
8,green,carding_finished_1,drawing_waiting_0,0,38.00431036949158,38.933,60.833,22.829,
14,empty,storage_empty_slot_2,carding_waiting_2,2,59.101195096969604,59.138,71.837,12.736,
15,green,carding_finished_1,drawing_waiting_0,0,60.90309715270996,60.934,73.233,12.33,
11,empty,storage_empty_slot_3,carding_waiting_3,1,54.004393577575684,54.331,75.23,21.226,
18,empty,storage_empty_slot_2,carding_waiting_2,2,71.90225410461426,71.937,84.437,12.535,
17,yellow,drawing_finished_0,roving_waiting_1,0,72.00462698936462,73.334,93.233,21.228,
13,green,carding_finished_3,drawing_waiting_1,1,74.0049614906311,75.33,93.73,19.725,
19,empty,storage_empty_slot_3,carding_waiting_3,2,84.00678038597107,84.538,99.537,15.53,
16,yellow,drawing_finished_1,roving_waiting_0,0,92.00397872924805,93.334,109.033,17.029,
10,empty,storage_empty_slot_1,carding_waiting_1,1,92.0027084350586,93.831,117.031,25.028,
