run_label,policy,num_robots,wall_s,makespan_s,completed,throughput_per_min,latency_mean_s,latency_p50_s,latency_p95_s,utilisation_mean,distance_total_m,traffic_rejected,traffic_expired,min_robot_distance_m,near_miss_events,charging_events,reassignments,min_robot_gap_m,overlap_events,dup_target_ticks,dup_target_events
ca_noener_s2,ca_noener,4,118.3,103.52,18,9.133,18.056,13.245,30.859,0.926,199.24,0,0,0.658,0,0,2,0.059,0,0,0
