task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,4,2.0268795490264893,2.092,20.792,18.765,
3,empty,storage_empty_slot_2,carding_waiting_2,6,2.0272011756896973,2.085,23.185,21.158,
2,empty,storage_empty_slot_1,carding_waiting_1,7,2.0270469188690186,2.079,23.378,21.351,
4,empty,storage_empty_slot_3,carding_waiting_3,3,2.0273027420043945,2.087,24.487,22.46,
5,empty,storage_empty_slot_0,carding_waiting_0,4,20.82683515548706,20.893,31.892,11.066,
7,empty,storage_empty_slot_1,carding_waiting_1,7,23.42686939239502,23.479,35.179,11.752,
6,empty,storage_empty_slot_2,carding_waiting_2,6,23.226791620254517,23.286,38.185,14.958,
10,green,carding_finished_2,drawing1_waiting_1,5,29.227580308914185,29.309,42.008,12.78,
11,empty,storage_empty_slot_0,carding_waiting_0,4,31.92682147026062,31.993,43.092,11.165,
9,green,carding_finished_0,drawing1_waiting_0,1,26.926775217056274,27.0,45.299,18.373,
8,empty,storage_empty_slot_3,carding_waiting_3,3,24.526674270629883,24.587,45.587,21.06,
12,empty,storage_empty_slot_1,carding_waiting_1,7,35.22698736190796,35.279,47.178,11.951,
13,empty,storage_empty_slot_2,carding_waiting_2,6,38.22686576843262,38.286,53.085,14.858,
16,green,carding_finished_0,drawing1_waiting_0,1,45.32696318626404,45.4,56.299,10.973,
17,empty,storage_empty_slot_3,carding_waiting_3,3,45.626944065093994,45.688,66.087,20.46,
21,green,carding_finished_0,drawing1_waiting_0,1,56.32686257362366,56.4,67.6,11.273,
20,empty,storage_empty_slot_1,carding_waiting_2,6,53.126914262771606,53.187,67.885,14.758,
18,yellow,drawing1_finished_1,drawing2_waiting_0,7,49.626800775527954,49.679,69.279,19.652,
19,yellow,drawing1_finished_0,drawing2_waiting_1,2,52.92708683013916,53.013,74.813,21.886,
22,yellow,drawing1_finished_0,drawing2_waiting_0,7,74.82686686515808,74.879,83.779,8.952,
25,yellow,drawing1_finished_0,drawing2_waiting_0,7,83.82788491249084,83.879,93.479,9.651,
