task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,-1,1.5106201171875,,26.278,24.767,
3,empty,storage_empty_slot_2,carding_waiting_2,0,1.5114872455596924,1.552,27.814,26.302,
5,empty,storage_empty_slot_0,carding_waiting_0,1,26.352869749069214,26.378,39.177,12.825,
6,empty,storage_empty_slot_2,carding_waiting_2,0,27.852744579315186,27.914,40.813,12.96,
9,empty,storage_empty_slot_0,carding_waiting_0,1,39.25216722488403,39.278,52.277,13.025,
10,empty,storage_empty_slot_2,carding_waiting_2,0,40.85163235664368,40.914,53.613,12.762,
11,empty,storage_empty_slot_1,carding_waiting_1,1,50.75505232810974,52.38,67.078,16.323,
12,empty,storage_empty_slot_3,carding_waiting_3,0,52.7552285194397,53.715,68.314,15.559,
13,empty,storage_empty_slot_0,carding_waiting_1,1,67.15292763710022,67.178,82.977,15.824,
14,empty,storage_empty_slot_1,carding_waiting_3,0,68.35266089439392,68.415,90.313,21.961,
17,empty,storage_empty_slot_0,carding_waiting_1,1,83.05283451080322,83.078,99.377,16.325,
18,empty,storage_empty_slot_1,carding_waiting_3,0,90.3524751663208,90.414,113.014,22.662,
15,green,carding_finished_0,drawing_waiting_0,1,98.75337862968445,99.478,118.378,19.624,
