task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,2.0161449909210205,2.048,25.447,23.431,
5,empty,storage_empty_slot_0,carding_waiting_0,0,25.515882968902588,25.548,38.348,12.832,
7,empty,storage_empty_slot_0,carding_waiting_0,0,38.416181325912476,38.548,51.147,12.731,
8,empty,storage_empty_slot_1,carding_waiting_1,0,50.01734375953674,51.348,66.148,16.131,
9,empty,storage_empty_slot_2,carding_waiting_2,0,66.01670551300049,66.348,80.947,14.931,
15,empty,storage_empty_slot_2,carding_waiting_3,0,90.4164490699768,90.548,106.448,16.031,
