task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.521975040435791,0.896,24.156,23.634,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.5225753784179688,0.897,29.116,28.593,
5,empty,storage_empty_slot_0,carding_waiting_0,0,24.222665548324585,24.356,37.156,12.933,
6,empty,storage_empty_slot_2,carding_waiting_2,1,29.1222927570343,29.216,42.015,12.893,
9,empty,storage_empty_slot_0,carding_waiting_0,0,37.22260022163391,37.357,50.156,12.933,
10,empty,storage_empty_slot_2,carding_waiting_2,1,42.02207279205322,42.116,54.915,12.893,
11,empty,storage_empty_slot_1,carding_waiting_1,0,48.42553949356079,50.356,65.056,16.63,
12,empty,storage_empty_slot_3,carding_waiting_3,1,54.42543053627014,55.016,69.716,15.291,
13,empty,storage_empty_slot_0,carding_waiting_1,0,65.12264633178711,65.157,80.956,15.833,
14,empty,storage_empty_slot_1,carding_waiting_3,1,69.72224831581116,69.817,91.816,22.093,
17,empty,storage_empty_slot_0,carding_waiting_1,0,81.02242112159729,81.156,97.656,16.633,
18,empty,storage_empty_slot_1,carding_waiting_3,1,91.82247471809387,91.917,114.517,22.694,
15,green,carding_finished_0,drawing_waiting_0,0,96.42350625991821,97.755,116.655,20.232,
