task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
5,empty,storage_empty_slot_0,carding_waiting_0,0,23.793747425079346,23.808,36.506,12.713,
7,empty,storage_empty_slot_3,carding_waiting_3,1,31.893343925476074,31.896,44.794,12.901,
8,empty,storage_empty_slot_0,carding_waiting_0,0,36.59310984611511,36.607,49.406,12.813,
10,empty,storage_empty_slot_2,carding_waiting_2,2,41.39310574531555,41.429,54.829,13.436,
12,empty,storage_empty_slot_3,carding_waiting_3,1,44.893102169036865,44.895,57.395,12.502,
6,green,carding_finished_0,drawing_waiting_0,3,43.993452310562134,44.025,62.525,18.531,
11,empty,storage_empty_slot_1,carding_waiting_1,2,53.99315571784973,54.929,69.928,15.935,
9,green,carding_finished_3,drawing_waiting_1,0,47.99333047866821,49.507,75.206,27.213,
15,green,carding_finished_0,drawing_waiting_0,3,62.59372854232788,62.625,76.025,13.431,
16,empty,storage_empty_slot_1,carding_waiting_1,2,69.99450469017029,70.03,82.629,12.634,
13,empty,storage_empty_slot_0,carding_waiting_2,1,55.99450397491455,57.497,82.894,26.9,
19,green,carding_finished_3,drawing_waiting_1,0,75.29403185844421,75.308,88.806,13.512,
14,empty,storage_empty_slot_2,carding_waiting_0,2,81.99307584762573,82.729,101.429,19.436,
21,yellow,drawing_finished_1,roving_waiting_1,0,87.99344992637634,88.907,109.008,21.014,
