task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
5,empty,storage_empty_slot_0,carding_waiting_0,1,26.63902497291565,26.698,39.499,12.86,
6,empty,storage_empty_slot_1,carding_waiting_1,2,28.638195514678955,28.713,41.212,12.574,
7,empty,storage_empty_slot_3,carding_waiting_3,0,30.838632822036743,30.87,43.569,12.731,
10,empty,storage_empty_slot_2,carding_waiting_2,3,37.03889727592468,37.128,49.928,12.889,
11,empty,storage_empty_slot_0,carding_waiting_0,1,39.53910732269287,39.599,52.299,12.76,
12,empty,storage_empty_slot_1,carding_waiting_1,2,41.23958158493042,41.313,54.012,12.773,
13,empty,storage_empty_slot_3,carding_waiting_3,0,43.63856554031372,43.671,56.368,12.73,
14,empty,storage_empty_slot_2,carding_waiting_2,3,49.93872928619385,50.029,62.727,12.788,
8,green,carding_finished_0,drawing_waiting_0,1,52.03976368904114,52.399,70.899,18.859,
9,green,carding_finished_1,drawing_waiting_1,2,54.03879451751709,54.113,76.812,22.773,
16,green,carding_finished_0,drawing_waiting_0,1,70.93944025039673,70.998,84.399,13.459,
18,green,carding_finished_1,drawing_waiting_1,2,76.84009766578674,76.913,96.313,19.472,
19,yellow,drawing_finished_0,roving_waiting_0,1,84.03885674476624,84.5,105.898,21.859,
17,empty,storage_empty_slot_1,carding_waiting_1,3,76.83913993835449,76.927,107.828,30.989,
15,empty,storage_empty_slot_0,carding_waiting_0,0,70.93891978263855,70.971,114.869,43.93,
21,green,carding_finished_3,drawing_waiting_0,2,96.04007816314697,96.413,115.313,19.273,
