task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,0.12703227996826172,0.651,24.131,24.004,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.1276862621307373,0.653,28.222,28.094,
5,empty,storage_empty_slot_0,carding_waiting_0,0,24.227139472961426,24.232,37.131,12.904,
6,empty,storage_empty_slot_2,carding_waiting_2,1,28.226964712142944,28.322,41.222,12.995,
9,empty,storage_empty_slot_0,carding_waiting_0,0,37.22702240943909,37.231,50.131,12.904,
10,empty,storage_empty_slot_2,carding_waiting_2,1,41.22707796096802,41.322,53.922,12.695,
11,empty,storage_empty_slot_1,carding_waiting_1,0,50.02808332443237,50.232,64.931,14.903,
12,empty,storage_empty_slot_3,carding_waiting_3,1,52.02838063240051,54.022,68.622,16.594,
13,empty,storage_empty_slot_0,carding_waiting_1,0,65.02736139297485,65.032,80.931,15.904,
16,green,carding_finished_2,drawing_waiting_1,1,79.42772006988525,79.522,92.322,12.894,
17,empty,storage_empty_slot_0,carding_waiting_1,0,81.02723932266235,81.032,97.531,16.504,
19,green,carding_finished_2,drawing_waiting_1,1,92.32717275619507,92.422,106.022,13.694,
18,empty,storage_empty_slot_2,carding_waiting_2,0,96.02747321128845,97.632,111.931,15.904,
