task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,4,2.0000340938568115,2.006,19.906,17.906,
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.9997825622558594,2.048,19.948,17.948,
3,empty,storage_empty_slot_2,carding_waiting_2,3,2.0003249645233154,2.064,20.664,18.663,
4,empty,storage_empty_slot_3,carding_waiting_3,5,2.000659465789795,2.03,27.63,25.629,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.000165939331055,20.048,30.748,10.748,
6,empty,storage_empty_slot_1,carding_waiting_1,4,20.000367641448975,20.006,31.706,11.706,
7,empty,storage_empty_slot_2,carding_waiting_2,3,20.69974422454834,20.764,35.964,15.264,
11,empty,storage_empty_slot_0,carding_waiting_0,0,30.799609899520874,30.848,41.948,11.149,
12,empty,storage_empty_slot_1,carding_waiting_1,4,31.799882173538208,31.806,43.906,12.106,
9,green,carding_finished_1,drawing1_waiting_1,2,26.09991765022278,26.165,44.265,18.165,
8,green,carding_finished_0,drawing1_waiting_0,1,26.099740266799927,26.168,45.865,19.765,
10,empty,storage_empty_slot_3,carding_waiting_3,5,27.699763298034668,27.731,48.93,21.23,
13,empty,storage_empty_slot_2,carding_waiting_2,3,35.9999475479126,36.064,51.264,15.264,
17,green,carding_finished_0,drawing1_waiting_0,1,45.9000244140625,45.968,56.766,10.866,
14,empty,storage_empty_slot_0,carding_waiting_1,0,44.29990816116333,44.349,57.048,12.748,
15,green,carding_finished_1,drawing1_waiting_1,4,44.30034589767456,44.306,58.906,14.605,
16,empty,storage_empty_slot_1,carding_waiting_0,2,45.89984607696533,45.965,63.065,17.165,
18,empty,storage_empty_slot_3,carding_waiting_3,5,48.99970245361328,49.03,69.33,20.33,
21,green,carding_finished_0,drawing1_waiting_0,0,57.099698305130005,57.149,69.448,12.348,
19,yellow,drawing1_finished_1,drawing2_waiting_0,3,51.80014896392822,51.864,70.464,18.664,
20,yellow,drawing1_finished_0,drawing2_waiting_1,1,56.79975748062134,56.866,71.766,14.967,
23,empty,storage_empty_slot_1,carding_waiting_0,2,63.09993505477905,63.169,75.364,12.264,
22,empty,storage_empty_slot_0,carding_waiting_1,4,58.99980711936951,59.006,78.506,19.506,
27,green,carding_finished_0,drawing1_waiting_0,3,71.8001344203949,71.864,85.063,13.263,
24,green,carding_finished_1,drawing1_waiting_1,5,69.39958453178406,69.43,85.33,15.93,
25,yellow,drawing1_finished_1,drawing2_waiting_0,0,70.49985241889954,70.549,87.248,16.749,
28,empty,storage_empty_slot_1,carding_waiting_0,2,75.39967131614685,75.465,88.065,12.665,
26,yellow,drawing1_finished_0,drawing2_waiting_1,1,71.79982423782349,71.865,89.265,17.466,
33,empty,storage_empty_slot_1,carding_waiting_0,2,88.09974575042725,88.165,100.765,12.665,
30,red,drawing2_finished_1,storage_red_slot_1,3,85.09962368011475,85.164,103.064,17.964,
31,empty,storage_empty_slot_0,carding_waiting_1,5,85.39963912963867,85.431,105.131,19.731,
