task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
1,empty,storage_empty_slot_0,carding_waiting_0,0,1.9636788368225098,2.013,20.113,18.149,
3,empty,storage_empty_slot_2,carding_waiting_2,1,1.9639968872070312,2.062,26.162,24.198,
2,empty,storage_empty_slot_1,carding_waiting_1,2,3.963761568069458,4.047,27.647,23.684,
4,empty,storage_empty_slot_3,carding_waiting_3,3,1.9641609191894531,1.981,30.381,28.417,
5,empty,storage_empty_slot_0,carding_waiting_0,0,20.163211584091187,20.213,33.113,12.95,
8,empty,storage_empty_slot_1,carding_waiting_1,1,27.663427591323853,27.763,42.462,14.799,
7,green,carding_finished_0,drawing_waiting_0,5,26.263350248336792,27.718,44.218,17.955,
11,empty,storage_empty_slot_0,carding_waiting_0,0,33.16315770149231,33.213,46.113,12.95,
9,empty,storage_empty_slot_3,carding_waiting_3,2,30.46313786506653,30.548,48.747,18.284,
10,green,carding_finished_2,drawing_waiting_1,3,32.163371324539185,32.182,49.481,17.318,
6,empty,storage_empty_slot_2,carding_waiting_2,4,26.163103103637695,26.254,53.753,27.59,
12,empty,storage_empty_slot_1,carding_waiting_1,1,42.46357250213623,42.562,55.162,12.699,
14,empty,storage_empty_slot_0,carding_waiting_0,0,46.16343331336975,46.213,59.013,12.849,
15,empty,storage_empty_slot_3,carding_waiting_3,2,48.763221979141235,48.848,61.647,12.884,
13,green,carding_finished_0,drawing_waiting_0,6,44.264238119125366,44.272,63.171,18.907,
16,yellow,drawing_finished_0,roving_waiting_0,7,51.863317012786865,51.881,64.381,12.518,
17,empty,storage_empty_slot_2,carding_waiting_2,4,53.763519048690796,53.854,66.553,12.79,
18,yellow,drawing_finished_1,roving_waiting_1,3,57.163392305374146,57.182,72.381,15.218,
21,green,carding_finished_0,drawing_waiting_0,6,63.26399374008179,63.272,74.771,11.507,
19,green,carding_finished_2,drawing_waiting_1,5,59.86351919174194,59.918,75.118,15.254,
20,empty,storage_empty_slot_0,carding_waiting_0,0,63.26315927505493,63.313,76.213,12.949,
23,yellow,drawing_finished_0,roving_waiting_0,7,70.76356291770935,70.781,79.88,9.117,
22,empty,storage_empty_slot_1,carding_waiting_2,1,66.56314086914062,66.662,81.562,14.999,
26,green,carding_finished_2,drawing_waiting_1,5,75.16370296478271,75.218,87.418,12.254,
24,red,roving_finished_0,storage_red_slot_0,3,73.4635558128357,73.482,92.181,18.718,
25,green,carding_finished_0,drawing_waiting_0,4,74.86414074897766,74.954,95.354,20.49,
27,empty,storage_empty_slot_0,carding_waiting_0,2,76.26350712776184,76.348,99.148,22.884,
30,yellow,drawing_finished_0,roving_waiting_0,6,82.46358275413513,82.471,99.371,16.908,
29,empty,storage_empty_slot_1,carding_waiting_2,0,81.56317853927612,81.613,99.413,17.85,
32,green,carding_finished_2,drawing_waiting_1,5,87.66332197189331,87.718,99.618,11.955,
28,red,roving_finished_1,storage_red_slot_1,7,81.46350193023682,81.481,100.081,18.617,
33,red,roving_finished_0,storage_red_slot_0,3,92.26332926750183,92.282,104.982,12.719,
31,yellow,drawing_finished_1,roving_waiting_1,1,82.76365256309509,82.863,106.462,23.698,
34,green,carding_finished_0,drawing_waiting_0,4,95.3637626171112,95.454,107.853,12.489,
35,empty,storage_empty_slot_0,carding_waiting_0,2,99.16380476951599,99.248,111.847,12.683,
38,yellow,drawing_finished_1,roving_waiting_1,1,106.46345162391663,106.563,116.162,9.699,
37,yellow,drawing_finished_0,roving_waiting_0,7,102.96359968185425,102.981,118.28,15.317,
39,green,carding_finished_2,drawing_waiting_1,5,106.46358180046082,106.518,118.518,12.055,
