task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
4,empty,storage_empty_slot_3,carding_waiting_3,2,2.107128143310547,2.145,30.744,28.637,
3,empty,storage_empty_slot_2,carding_waiting_2,3,4.1061365604400635,4.162,35.962,31.856,
2,empty,storage_empty_slot_1,carding_waiting_1,0,2.1057724952697754,2.112,50.011,47.905,
1,empty,storage_empty_slot_0,carding_waiting_0,1,0.20515775680541992,0.294,53.695,53.49,
6,empty,storage_empty_slot_2,carding_waiting_2,3,36.00725531578064,36.062,57.762,21.755,
9,empty,storage_empty_slot_1,carding_waiting_1,0,50.10534596443176,50.111,63.011,12.906,
10,empty,storage_empty_slot_0,carding_waiting_0,1,53.70579409599304,53.795,66.794,13.088,
12,empty,storage_empty_slot_1,carding_waiting_1,0,63.1059627532959,63.112,75.711,12.605,
7,green,carding_finished_3,drawing_waiting_0,2,36.905965089797974,36.946,77.544,40.638,
8,green,carding_finished_2,drawing_waiting_1,5,42.1065719127655,42.174,82.473,40.367,
15,green,carding_finished_2,drawing_waiting_1,5,82.50562572479248,82.574,94.573,12.068,
16,yellow,drawing_finished_0,roving_waiting_0,7,85.206702709198,85.223,97.722,12.515,
