task_id,material,source,dest,robot_id,created_s,assigned_s,delivered_s,latency_s,travel_cost
2,empty,storage_empty_slot_1,carding_waiting_1,0,0.10950183868408203,0.447,20.748,20.639,
1,empty,storage_empty_slot_0,carding_waiting_0,2,0.10911750793457031,0.405,21.905,21.796,
3,empty,storage_empty_slot_2,carding_waiting_2,1,0.1097719669342041,0.426,24.227,24.117,
5,empty,storage_empty_slot_1,carding_waiting_1,0,20.809784650802612,20.848,33.548,12.738,
6,empty,storage_empty_slot_0,carding_waiting_0,2,21.909416675567627,22.006,34.904,12.995,
7,empty,storage_empty_slot_2,carding_waiting_2,1,24.310102462768555,24.428,37.027,12.716,
10,empty,storage_empty_slot_1,carding_waiting_1,0,33.610265016555786,33.65,46.148,12.537,
11,empty,storage_empty_slot_0,carding_waiting_0,2,34.909422159194946,35.074,47.805,12.896,
12,empty,storage_empty_slot_2,carding_waiting_2,1,37.10964584350586,37.228,49.927,12.818,
4,empty,storage_empty_slot_3,carding_waiting_3,1,50.01023745536804,50.028,64.526,14.516,
8,green,carding_finished_1,drawing_waiting_0,0,46.012165784835815,46.25,64.647,18.635,
9,green,carding_finished_0,drawing_waiting_1,2,46.012810468673706,48.006,72.606,26.593,
15,green,carding_finished_1,drawing_waiting_0,0,64.71104550361633,64.85,77.347,12.636,
19,green,carding_finished_1,drawing_waiting_0,0,77.4105179309845,77.45,89.548,12.137,
16,yellow,drawing_finished_0,roving_waiting_0,2,72.31061100959778,72.806,91.005,18.695,
13,empty,storage_empty_slot_0,carding_waiting_3,1,64.60992288589478,64.628,93.027,28.417,
21,yellow,drawing_finished_0,roving_waiting_0,2,91.01034045219421,91.205,100.705,9.694,
18,green,carding_finished_0,drawing_waiting_1,0,88.01193714141846,89.65,107.448,19.436,
24,yellow,drawing_finished_0,roving_waiting_0,2,100.70927786827087,100.807,110.505,9.796,
17,empty,storage_empty_slot_2,carding_waiting_0,1,92.01137399673462,93.228,113.728,21.716,
